1:1:1	الٓر	P	INL|
29:8:2	هُۥ	N	PRON|3MS
29:9:1	سَٰجِدِينَ	N	ACT_PCPL|VF:1|ROOT:سجد|LEM:ساجِد|MP|ACC
30:1:1	فَ	P	REM|PREF|LEM:ف
30:1:2	سَجَدَ	V	PERF|VF:1|ROOT:سجد|LEM:سَجَدَ|3MS
30:2:1	ٱلْ	P	DET|PREF|LEM:ال
30:2:2	مَلَٰٓئِكَةُ	N	ROOT:ملك|LEM:مَلَك|MP|NOM
30:3:1	كُلُّ	N	ROOT:كلل|LEM:كُلّ|M|NOM
30:3:2	هُمْ	N	PRON|SUFF|3MP
30:4:1	أَجْمَعُونَ	N	ROOT:جمع|LEM:أَجْمَع|MP|NOM
31:1:1	إِلَّآ	P	RES|LEM:إِلّا
31:2:1	إِبْلِيسَ	N	PN|LEM:إِبْلِيس|M|ACC
31:3:1	أَبَىٰٓ	V	PERF|VF:1|ROOT:أبي|LEM:أَبَى|3MS
31:4:1	أَن	P	SUB|LEM:أَن
31:5:1	يَكُونَ	V	IMPF|VF:1|ROOT:كون|LEM:كانَ|FAM:كَان|3MS|MOOD:SUBJ
31:6:1	مَعَ	N	LOC|LEM:مَع|ACC
31:7:1	ٱل	P	DET|PREF|LEM:ال
31:7:2	سَّٰجِدِينَ	N	ACT_PCPL|VF:1|ROOT:سجد|LEM:ساجِد|MP|GEN
32:1:1	قَالَ	V	PERF|VF:1|ROOT:قول|LEM:قالَ|3MS
32:2:1	يَٰٓ	P	VOC|PREF|LEM:ي
32:2:2	إِبْلِيسُ	N	PN|LEM:إِبْلِيس|M|NOM
32:3:1	مَا	N	REL|LEM:ما
32:4:1	لَ	P	P|PREF|LEM:ل
32:4:2	كَ	N	PRON|2MS
32:5:1	أَ	P	SUB|LEM:أَن
32:5:2	لَّا	P	NEG|LEM:لا
32:6:1	تَكُونَ	V	IMPF|VF:1|ROOT:كون|LEM:كانَ|FAM:كَان|2MS|MOOD:SUBJ
32:7:1	مَعَ	N	LOC|LEM:مَع|ACC
32:8:1	ٱل	P	DET|PREF|LEM:ال
32:8:2	سَّٰجِدِينَ	N	ACT_PCPL|VF:1|ROOT:سجد|LEM:ساجِد|MP|GEN
33:1:1	قَالَ	V	PERF|VF:1|ROOT:قول|LEM:قالَ|3MS
33:2:1	لَمْ	P	NEG|LEM:لَم
33:3:1	أَكُن	V	IMPF|VF:1|ROOT:كون|LEM:كانَ|FAM:كَان|1S|MOOD:JUS
33:4:1	لِّ	P	PRP|PREF|LEM:ل
33:4:2	أَسْجُدَ	V	IMPF|VF:1|ROOT:سجد|LEM:سَجَدَ|1S|MOOD:SUBJ
33:5:1	لِ	P	P|PREF|LEM:ل
33:5:2	بَشَرٍ	N	ROOT:بشر|LEM:بَشَر|M|INDEF|GEN
33:6:1	خَلَقْ	V	PERF|VF:1|ROOT:خلق|LEM:خَلَقَ|2MS
33:6:2	تَ	N	PRON|SUFF|2MS
33:6:3	هُۥ	N	PRON|SUFF|3MS
33:7:1	مِن	P	P|LEM:مِن
33:8:1	صَلْصَٰلٍ	N	ROOT:صلصل|LEM:صَلْصال|M|INDEF|GEN
33:9:1	مِّنْ	P	P|LEM:مِن
33:10:1	حَمَإٍ	N	ROOT:حمأ|LEM:حَمَإ|M|INDEF|GEN
33:11:1	مَّسْنُونٍ	N	PASS_PCPL|VF:1|ROOT:سنن|LEM:مَسْنُون|M|INDEF|GEN
34:1:1	قَالَ	V	PERF|VF:1|ROOT:قول|LEM:قالَ|3MS
34:2:1	فَ	P	REM|PREF|LEM:ف
34:2:2	ٱخْرُجْ	V	IMPV|VF:1|ROOT:خرج|LEM:خَرَجَ|2MS
34:3:1	مِنْ	P	P|LEM:مِن
34:3:2	هَا	N	PRON|SUFF|3FS
34:4:1	فَ	P	REM|PREF|LEM:ف
34:4:2	إِنَّ	P	ACC|LEM:إِنّ|FAM:إِنّ
34:4:3	كَ	N	PRON|SUFF|2MS
34:5:1	رَجِيمٌ	N	ROOT:رجم|LEM:رَجِيم|MS|INDEF|NOM
35:1:1	وَ	P	CONJ|PREF|LEM:و
35:1:2	إِنَّ	P	ACC|LEM:إِنّ|FAM:إِنّ
35:2:1	عَلَيْ	P	P|LEM:عَلَى
35:2:2	كَ	N	PRON|SUFF|2MS
35:3:1	ٱل	P	DET|PREF|LEM:ال
35:3:2	لَّعْنَةَ	N	ROOT:لعن|LEM:لَعْنَة|F|ACC
35:4:1	إِلَىٰ	P	P|LEM:إِلَى
35:5:1	يَوْمِ	N	ROOT:يوم|LEM:يَوْم|M|GEN
35:6:1	ٱل	P	DET|PREF|LEM:ال
35:6:2	دِّينِ	N	ROOT:دين|LEM:دِين|M|GEN
36:1:1	قَالَ	V	PERF|VF:1|ROOT:قول|LEM:قالَ|3MS
36:2:1	رَبِّ	N	ROOT:ربب|LEM:رَبّ|M|NOM
36:2:2		N	PRON|SUFF|1S
36:3:1	فَ	P	REM|PREF|LEM:ف
36:3:2	أَنظِرْ	V	IMPV|VF:4|ROOT:نظر|LEM:يُنظَرُ|2MS
36:3:3	نِىٓ	N	PRON|SUFF|1S
36:4:1	إِلَىٰ	P	P|LEM:إِلَى
36:5:1	يَوْمِ	N	ROOT:يوم|LEM:يَوْم|M|GEN
36:6:1	يُبْعَثُ	V	IMPF|VF:1|PASS|ROOT:بعث|LEM:بَعَثَ|3MP|MOOD:IND
36:6:2	ونَ	N	PRON|SUFF|3MP
37:1:1	قَالَ	V	PERF|VF:1|ROOT:قول|LEM:قالَ|3MS
37:2:1	فَ	P	REM|PREF|LEM:ف
37:2:2	إِنَّ	P	ACC|LEM:إِنّ|FAM:إِنّ
37:2:3	كَ	N	PRON|SUFF|2MS
37:3:1	مِنَ	P	P|LEM:مِن
37:4:1	ٱلْ	P	DET|PREF|LEM:ال
37:4:2	مُنظَرِينَ	N	PASS_PCPL|VF:4|ROOT:نظر|LEM:مُنظَر|MP|GEN
38:1:1	إِلَىٰ	P	P|LEM:إِلَى
38:2:1	يَوْمِ	N	ROOT:يوم|LEM:يَوْم|M|GEN
38:3:1	ٱلْ	P	DET|PREF|LEM:ال
38:3:2	وَقْتِ	N	ROOT:وقت|LEM:وَقْت|M|GEN
38:4:1	ٱلْ	P	DET|PREF|LEM:ال
38:4:2	مَعْلُومِ	N	PASS_PCPL|VF:1|ROOT:علم|LEM:مَعْلُوم|M|GEN
39:1:1	قَالَ	V	PERF|VF:1|ROOT:قول|LEM:قالَ|3MS
39:2:1	رَبِّ	N	ROOT:ربب|LEM:رَبّ|M|NOM
39:2:2		N	PRON|SUFF|1S
39:3:1	بِ	P	P|PREF|LEM:ب
39:3:2	مَآ	N	REL|LEM:ما
39:4:1	أَغْوَيْ	V	PERF|VF:4|ROOT:غوي|LEM:أَغْوَيْ|2MS
39:4:2	تَ	N	PRON|SUFF|2MS
39:4:3	نِى	N	PRON|SUFF|1S
39:5:1	لَ	P	EMPH|PREF|LEM:ل
39:5:2	أُزَيِّنَ	V	IMPF|VF:2|ROOT:زين|LEM:زَيَّنَ|1S|MOOD:IND
39:5:3	نَّ	P	EMPH|SUFF|LEM:ن
39:6:1	لَ	P	P|PREF|LEM:ل
39:6:2	هُمْ	N	PRON|3MP
39:7:1	فِى	P	P|LEM:فِي
39:8:1	ٱلْ	P	DET|PREF|LEM:ال
39:8:2	أَرْضِ	N	ROOT:أرض|LEM:أَرْض|F|GEN
39:9:1	وَ	P	CONJ|PREF|LEM:و
39:9:2	لَ	P	EMPH|PREF|LEM:ل
39:9:3	أُغْوِيَ	V	IMPF|VF:4|ROOT:غوي|LEM:أَغْوَيْ|1S|MOOD:IND
39:9:4	نَّ	P	EMPH|SUFF|LEM:ن
39:9:5	هُمْ	N	PRON|SUFF|3MP
39:10:1	أَجْمَعِينَ	N	ROOT:جمع|LEM:أَجْمَع|MP|ACC
40:1:1	إِلَّا	P	RES|LEM:إِلّا
40:2:1	عِبَادَ	N	ROOT:عبد|LEM:عَبْد|MP|ACC
40:2:2	كَ	N	PRON|SUFF|2MS
40:3:1	مِنْ	P	P|LEM:مِن
40:3:2	هُمُ	N	PRON|SUFF|3MP
40:4:1	ٱلْ	P	DET|PREF|LEM:ال
40:4:2	مُخْلَصِينَ	N	PASS_PCPL|VF:4|ROOT:خلص|LEM:مُخْلَص|MP|ACC|ADJ
41:1:1	قَالَ	V	PERF|VF:1|ROOT:قول|LEM:قالَ|3MS
41:2:1	هَٰ	P	ATT|PREF|LEM:ه
41:2:2	ذَا	N	DEM|LEM:ذا|MS
41:3:1	صِرَٰطٌ	N	ROOT:صرط|LEM:صِراط|M|INDEF|NOM
41:4:1	عَلَىَّ	P	P|LEM:عَلَى
41:4:2		N	PRON|SUFF|1S
41:5:1	مُسْتَقِيمٌ	N	ACT_PCPL|VF:10|ROOT:قوم|LEM:مُسْتَقِيم|M|INDEF|NOM
42:1:1	إِنَّ	P	ACC|LEM:إِنّ|FAM:إِنّ
42:2:1	عِبَادِ	N	ROOT:عبد|LEM:عَبْد|MP|NOM
42:2:2	ى	N	PRON|SUFF|1S
42:3:1	لَيْسَ	V	PERF|VF:1|ROOT:ليس|LEM:لَيْسَ|FAM:كَان|3MS
42:4:1	لَ	P	P|PREF|LEM:ل
42:4:2	كَ	N	PRON|2MS
42:5:1	عَلَيْ	P	P|LEM:عَلَى
42:5:2	هِمْ	N	PRON|SUFF|3MP
42:6:1	سُلْطَٰنٌ	N	ROOT:سلط|LEM:سُلْطان|M|INDEF|NOM
42:7:1	إِلَّا	P	RES|LEM:إِلّا
42:8:1	مَنِ	N	REL|LEM:مَن
42:9:1	ٱتَّبَعَ	V	PERF|VF:8|ROOT:تبع|LEM:اتَّبَعَ|3MS
42:9:2	كَ	N	PRON|SUFF|2MS
42:10:1	مِنَ	P	P|LEM:مِن
42:11:1	ٱلْ	P	DET|PREF|LEM:ال
42:11:2	غَاوِينَ	N	ACT_PCPL|VF:1|ROOT:غوي|LEM:غاوي|MP|GEN
43:1:1	وَ	P	CONJ|PREF|LEM:و
43:1:2	إِنَّ	P	ACC|LEM:إِنّ|FAM:إِنّ
43:2:1	جَهَنَّمَ	N	PN|LEM:جَهَنَّم|GEN
43:3:1	لَ	P	EMPH|PREF|LEM:ل
43:3:2	مَوْعِدُ	N	ROOT:وعد|LEM:مَوْعِد|M|NOM
43:3:3	هُمْ	N	PRON|SUFF|3MP
43:4:1	أَجْمَعِينَ	N	ROOT:جمع|LEM:أَجْمَع|MP|GEN
44:1:1	لَ	P	P|PREF|LEM:ل
44:1:2	هَا	N	PRON|3FS
44:2:1	سَبْعَةُ	N	ROOT:سبع|LEM:سَبْعَة|F|NOM
44:3:1	أَبْوَٰبٍ	N	ROOT:بوب|LEM:باب|MP|INDEF|GEN
44:4:1	لِّ	P	P|PREF|LEM:ل
44:4:2	كُلِّ	N	ROOT:كلل|LEM:كُلّ|M|GEN
44:5:1	بَابٍ	N	ROOT:بوب|LEM:باب|M|INDEF|GEN
44:6:1	مِّنْ	P	P|LEM:مِن
44:6:2	هُمْ	N	PRON|SUFF|3MP
44:7:1	جُزْءٌ	N	ROOT:جزأ|LEM:جُزْء|M|INDEF|NOM
44:8:1	مَّقْسُومٌ	N	PASS_PCPL|VF:1|ROOT:قسم|LEM:مَقْسُوم|M|INDEF|NOM
45:1:1	إِنَّ	P	ACC|LEM:إِنّ|FAM:إِنّ
45:2:1	ٱلْ	P	DET|PREF|LEM:ال
45:2:2	مُتَّقِينَ	N	ACT_PCPL|VF:8|ROOT:وقي|LEM:مُتَّقي|MP|ACC
45:3:1	فِى	P	P|LEM:فِي
45:4:1	جَنَّٰتٍ	N	ROOT:جنن|LEM:جَنَّة|FP|INDEF|GEN
45:5:1	وَ	P	CONJ|PREF|LEM:و
45:5:2	عُيُونٍ	N	ROOT:عين|LEM:عَيْن|FP|INDEF|GEN
46:1:1	ٱدْخُلُ	V	IMPV|VF:1|ROOT:دخل|LEM:دَخَلَ|2MP
46:1:2	و	N	PRON|SUFF|2MP
46:1:3	هَا	N	PRON|SUFF|3FS
46:2:1	بِ	P	P|PREF|LEM:ب
46:2:2	سَلَٰمٍ	N	ROOT:سلم|LEM:سَلام|M|INDEF|GEN
46:3:1	ءَامِنِينَ	N	ACT_PCPL|VF:1|ROOT:أمن|LEM:آمِن|MP|ACC
47:1:1	وَ	P	CONJ|PREF|LEM:و
47:1:2	نَزَعْ	V	PERF|VF:1|ROOT:نزع|LEM:نَزَعَ|1P
47:1:3	نَا	N	PRON|SUFF|1P
47:2:1	مَا	N	REL|LEM:ما
47:3:1	فِى	P	P|LEM:فِي
47:4:1	صُدُورِ	N	ROOT:صدر|LEM:صَدْر|MP|GEN
47:4:2	هِم	N	PRON|SUFF|3MP
47:5:1	مِّنْ	P	P|LEM:مِن
47:6:1	غِلٍّ	N	ROOT:غلل|LEM:غِلّ|M|INDEF|GEN
47:7:1	إِخْوَٰنًا	N	ROOT:أخو|LEM:أَخ|MP|INDEF|ACC
47:8:1	عَلَىٰ	P	P|LEM:عَلَى
47:9:1	سُرُرٍ	N	ROOT:سرر|LEM:سُرُر|MP|INDEF|GEN
47:10:1	مُّتَقَٰبِلِينَ	N	ACT_PCPL|VF:6|ROOT:قبل|LEM:مُتَقابِل|MP|ACC
48:1:1	لَا	P	NEG|LEM:لا
48:2:1	يَمَسُّ	V	IMPF|VF:1|ROOT:مسس|LEM:مَسَّ|3MS|MOOD:IND
48:2:2	هُمْ	N	PRON|SUFF|3MP
48:3:1	فِي	P	P|LEM:فِي
48:3:2	هَا	N	PRON|SUFF|3FS
48:4:1	نَصَبٌ	N	ROOT:نصب|LEM:نَصَب|M|INDEF|NOM
48:5:1	وَ	P	CONJ|PREF|LEM:و
48:5:2	مَا	P	NEG|LEM:ما
48:6:1	هُم	N	PRON|3MP
48:7:1	مِّنْ	P	P|LEM:مِن
48:7:2	هَا	N	PRON|SUFF|3FS
48:8:1	بِ	P	P|PREF|LEM:ب
48:8:2	مُخْرَجِينَ	N	PASS_PCPL|VF:4|ROOT:خرج|LEM:مُخْرَج|MP|GEN
49:1:1	نَبِّئْ	V	IMPV|VF:2|ROOT:نبأ|LEM:نَبَّأَ|2MS
49:2:1	عِبَادِ	N	ROOT:عبد|LEM:عَبْد|MP|NOM
49:2:2	ىٓ	N	PRON|SUFF|1S
49:3:1	أَنِّ	P	ACC|LEM:أَنّ|FAM:إِنّ
49:3:2	ىٓ	N	PRON|SUFF|1S
49:4:1	أَنَا	N	PRON|1S
49:5:1	ٱلْ	P	DET|PREF|LEM:ال
49:5:2	غَفُورُ	N	ROOT:غفر|LEM:غَفُور|MS|NOM
49:6:1	ٱل	P	DET|PREF|LEM:ال
49:6:2	رَّحِيمُ	N	ROOT:رحم|LEM:رَحِيم|MS|NOM|ADJ
50:1:1	وَ	P	CONJ|PREF|LEM:و
50:1:2	أَنَّ	P	ACC|LEM:أَنّ|FAM:إِنّ
50:2:1	عَذَابِ	N	ROOT:عذب|LEM:عَذاب|M|NOM
50:2:2	ى	N	PRON|SUFF|1S
50:3:1	هُوَ	N	PRON|3MS
50:4:1	ٱلْ	P	DET|PREF|LEM:ال
50:4:2	عَذَابُ	N	ROOT:عذب|LEM:عَذاب|M|NOM
50:5:1	ٱلْ	P	DET|PREF|LEM:ال
50:5:2	أَلِيمُ	N	ROOT:ألم|LEM:أَلِيم|MS|NOM|ADJ
51:1:1	وَ	P	CONJ|PREF|LEM:و
51:1:2	نَبِّئْ	V	IMPV|VF:2|ROOT:نبأ|LEM:نَبَّأَ|2MS
51:1:3	هُمْ	N	PRON|SUFF|3MP
51:2:1	عَن	P	P|LEM:عَن
51:3:1	ضَيْفِ	N	ROOT:ضيف|LEM:ضَيْف|M|GEN
51:4:1	إِبْرَٰهِيمَ	N	PN|LEM:إِبْراهِيم|M|GEN
52:1:1	إِذْ	N	T|LEM:إِذ
52:2:1	دَخَلُ	V	PERF|VF:1|ROOT:دخل|LEM:دَخَلَ|3MP
52:2:2	وا۟	N	PRON|SUFF|3MP
52:3:1	عَلَيْ	P	P|LEM:عَلَى
52:3:2	هِ	N	PRON|SUFF|3MS
52:4:1	فَ	P	CONJ|PREF|LEM:ف
52:4:2	قَالُ	V	PERF|VF:1|ROOT:قول|LEM:قالَ|3MP
52:4:3	وا۟	N	PRON|SUFF|3MP
52:5:1	سَلَٰمًا	N	ROOT:سلم|LEM:سَلام|M|INDEF|ACC
52:6:1	قَالَ	V	PERF|VF:1|ROOT:قول|LEM:قالَ|3MS
52:7:1	إِنَّ	P	ACC|LEM:إِنّ|FAM:إِنّ
52:7:2	ا	N	PRON|SUFF|1P
52:8:1	مِن	P	P|LEM:مِن
52:8:2	كُمْ	N	PRON|SUFF|2MP
52:9:1	وَجِلُونَ	N	ROOT:وجل|LEM:وَجِل|MP|NOM
53:1:1	قَالُ	V	PERF|VF:1|ROOT:قول|LEM:قالَ|3MP
53:1:2	وا۟	N	PRON|SUFF|3MP
53:2:1	لَا	P	PRO|LEM:لا
53:3:1	تَوْجَلْ	V	IMPF|VF:1|ROOT:وجل|LEM:وَجِلَتْ|2MS|MOOD:JUS
53:4:1	إِنَّ	P	ACC|LEM:إِنّ|FAM:إِنّ
53:4:2	ا	N	PRON|SUFF|1P
53:5:1	نُبَشِّرُ	V	IMPF|VF:2|ROOT:بشر|LEM:بُشِّرَ|1P|MOOD:IND
53:5:2	كَ	N	PRON|SUFF|2MS
53:6:1	بِ	P	P|PREF|LEM:ب
53:6:2	غُلَٰمٍ	N	ROOT:غلم|LEM:غُلام|M|INDEF|GEN
53:7:1	عَلِيمٍ	N	ROOT:علم|LEM:عَلِيم|MS|INDEF|GEN|ADJ
54:1:1	قَالَ	V	PERF|VF:1|ROOT:قول|LEM:قالَ|3MS
54:2:1	أَ	N	INTG|PREF|LEM:أ
54:2:2	بَشَّرْ	V	PERF|VF:2|ROOT:بشر|LEM:بُشِّرَ|2MP
54:2:3	تُمُو	N	PRON|SUFF|2MP
54:2:4	نِى	N	PRON|SUFF|1S
54:3:1	عَلَىٰٓ	P	P|LEM:عَلَى
54:4:1	أَن	P	SUB|LEM:أَن
54:5:1	مَّسَّ	V	PERF|VF:1|ROOT:مسس|LEM:مَسَّ|3MS
54:5:2	نِىَ	N	PRON|SUFF|1S
54:6:1	ٱلْ	P	DET|PREF|LEM:ال
54:6:2	كِبَرُ	N	ROOT:كبر|LEM:كِبَر|M|NOM
54:7:1	فَ	P	REM|PREF|LEM:ف
54:7:2	بِ	P	P|PREF|LEM:ب
54:7:3	مَ	N	INTG|LEM:ما
54:8:1	تُبَشِّرُ	V	IMPF|VF:2|ROOT:بشر|LEM:بُشِّرَ|2MP|MOOD:IND
54:8:2	ونَ	N	PRON|SUFF|2MP
55:1:1	قَالُ	V	PERF|VF:1|ROOT:قول|LEM:قالَ|3MP
55:1:2	وا۟	N	PRON|SUFF|3MP
55:2:1	بَشَّرْ	V	PERF|VF:2|ROOT:بشر|LEM:بُشِّرَ|1P
55:2:2	نَٰ	N	PRON|SUFF|1P
55:2:3	كَ	N	PRON|SUFF|2MS
55:3:1	بِ	P	P|PREF|LEM:ب
55:3:2	ٱلْ	P	DET|PREF|LEM:ال
55:3:3	حَقِّ	N	ROOT:حقق|LEM:حَقّ|M|GEN
55:4:1	فَ	P	REM|PREF|LEM:ف
55:4:2	لَا	P	PRO|LEM:لا
55:5:1	تَكُن	V	IMPF|VF:1|ROOT:كون|LEM:كانَ|FAM:كَان|2MS|MOOD:JUS
55:6:1	مِّنَ	P	P|LEM:مِن
55:7:1	ٱلْ	P	DET|PREF|LEM:ال
55:7:2	قَٰنِطِينَ	N	ACT_PCPL|VF:1|ROOT:قنط|LEM:قانِط|MP|GEN
56:1:1	قَالَ	V	PERF|VF:1|ROOT:قول|LEM:قالَ|3MS
56:2:1	وَ	P	CONJ|PREF|LEM:و
56:2:2	مَن	N	REL|LEM:مَن
56:3:1	يَقْنَطُ	V	IMPF|VF:1|ROOT:قنط|LEM:قَنَطُ|3MS|MOOD:IND
56:4:1	مِن	P	P|LEM:مِن
56:5:1	رَّحْمَةِ	N	ROOT:رحم|LEM:رَحْمَة|F|GEN
56:6:1	رَبِّ	N	ROOT:ربب|LEM:رَبّ|M|GEN
56:6:2	هِۦٓ	N	PRON|SUFF|3MS
56:7:1	إِلَّا	P	RES|LEM:إِلّا
56:8:1	ٱل	P	DET|PREF|LEM:ال
56:8:2	ضَّآلُّونَ	N	ACT_PCPL|VF:1|ROOT:ضلل|LEM:ضالّ|MP|NOM
57:1:1	قَالَ	V	PERF|VF:1|ROOT:قول|LEM:قالَ|3MS
57:2:1	فَ	P	REM|PREF|LEM:ف
57:2:2	مَا	N	REL|LEM:ما
57:3:1	خَطْبُ	N	ROOT:خطب|LEM:خَطْب|M|NOM
57:3:2	كُمْ	N	PRON|SUFF|2MP
57:4:1	أَيُّ	N	ROOT:أيي|LEM:أَيّ|ACC
57:4:2	هَا	P	ATT|SUFF|LEM:ه
57:5:1	ٱلْ	P	DET|PREF|LEM:ال
57:5:2	مُرْسَلُونَ	N	PASS_PCPL|VF:4|ROOT:رسل|LEM:مُرْسَل|MP|NOM
58:1:1	قَالُ	V	PERF|VF:1|ROOT:قول|LEM:قالَ|3MP
58:1:2	وٓا۟	N	PRON|SUFF|3MP
58:2:1	إِنَّ	P	ACC|LEM:إِنّ|FAM:إِنّ
58:2:2	آ	N	PRON|SUFF|1P
58:3:1	أُرْسِلْ	V	PERF|VF:4|PASS|ROOT:رسل|LEM:أَرْسَلَ|1P
58:3:2	نَآ	N	PRON|SUFF|1P
58:4:1	إِلَىٰ	P	P|LEM:إِلَى
58:5:1	قَوْمٍ	N	ROOT:قوم|LEM:قَوْم|M|INDEF|GEN
58:6:1	مُّجْرِمِينَ	N	ACT_PCPL|VF:4|ROOT:جرم|LEM:مُجْرِم|MP|GEN|ADJ
59:1:1	إِلَّآ	P	RES|LEM:إِلّا
59:2:1	ءَالَ	N	ROOT:أول|LEM:آل|M|ACC
59:3:1	لُوطٍ	N	PN|LEM:لُوط|GEN
59:4:1	إِنَّ	P	ACC|LEM:إِنّ|FAM:إِنّ
59:4:2	ا	N	PRON|SUFF|1P
59:5:1	لَ	P	EMPH|PREF|LEM:ل
59:5:2	مُنَجُّو	N	ACT_PCPL|VF:2|ROOT:نجو|LEM:مُنَجُّو|MP|NOM
59:5:3	هُمْ	N	PRON|SUFF|3MP
59:6:1	أَجْمَعِينَ	N	ROOT:جمع|LEM:أَجْمَع|MP|ACC
60:1:1	إِلَّا	P	RES|LEM:إِلّا
60:2:1	ٱمْرَأَتَ	N	ROOT:مرأ|LEM:امْرَأَت|F|ACC
60:2:2	هُۥ	N	PRON|SUFF|3MS
60:3:1	قَدَّرْ	V	PERF|VF:2|ROOT:قدر|LEM:قَدَّرَ|1P
60:3:2	نَآ	N	PRON|SUFF|1P
60:4:1	إِنَّ	P	ACC|LEM:إِنّ|FAM:إِنّ
60:4:2	هَا	N	PRON|SUFF|3FS
60:5:1	لَ	P	EMPH|PREF|LEM:ل
60:5:2	مِنَ	P	P|LEM:مِن
60:6:1	ٱلْ	P	DET|PREF|LEM:ال
60:6:2	غَٰبِرِينَ	N	ACT_PCPL|VF:1|ROOT:غبر|LEM:غابِر|MP|GEN
61:1:1	فَ	P	CONJ|PREF|LEM:ف
61:1:2	لَمَّا	N	T|LEM:لَمّا
61:2:1	جَآءَ	V	PERF|VF:1|ROOT:جيأ|LEM:جاءَ|3MS
61:3:1	ءَالَ	N	ROOT:أول|LEM:آل|M|ACC
61:4:1	لُوطٍ	N	PN|LEM:لُوط|GEN
61:5:1	ٱلْ	P	DET|PREF|LEM:ال
61:5:2	مُرْسَلُونَ	N	PASS_PCPL|VF:4|ROOT:رسل|LEM:مُرْسَل|MP|NOM
62:1:1	قَالَ	V	PERF|VF:1|ROOT:قول|LEM:قالَ|3MS
62:2:1	إِنَّ	P	ACC|LEM:إِنّ|FAM:إِنّ
62:2:2	كُمْ	N	PRON|SUFF|2MP
62:3:1	قَوْمٌ	N	ROOT:قوم|LEM:قَوْم|M|INDEF|NOM
62:4:1	مُّنكَرُونَ	N	PASS_PCPL|VF:4|ROOT:نكر|LEM:مُنكَر|MP|NOM
63:1:1	قَالُ	V	PERF|VF:1|ROOT:قول|LEM:قالَ|3MP
63:1:2	وا۟	N	PRON|SUFF|3MP
63:2:1	بَلْ	P	RET|LEM:بَل
63:3:1	جِئْ	V	PERF|VF:1|ROOT:جيأ|LEM:جاءَ|1P
63:3:2	نَٰ	N	PRON|SUFF|1P
63:3:3	كَ	N	PRON|SUFF|2MS
63:4:1	بِ	P	P|PREF|LEM:ب
63:4:2	مَا	N	REL|LEM:ما
63:5:1	كَانُ	V	PERF|VF:1|ROOT:كون|LEM:كانَ|FAM:كَان|3MP
63:5:2	وا۟	N	PRON|SUFF|3MP
63:6:1	فِي	P	P|LEM:فِي
63:6:2	هِ	N	PRON|SUFF|3MS
63:7:1	يَمْتَرُ	V	IMPF|VF:8|ROOT:مري|LEM:يَمْتَرُ|3MP|MOOD:IND
63:7:2	ونَ	N	PRON|SUFF|3MP
64:1:1	وَ	P	CONJ|PREF|LEM:و
64:1:2	أَتَيْ	V	PERF|VF:1|ROOT:أتي|LEM:أَتَى|1P
64:1:3	نَٰ	N	PRON|SUFF|1P
64:1:4	كَ	N	PRON|SUFF|2MS
64:2:1	بِ	P	P|PREF|LEM:ب
64:2:2	ٱلْ	P	DET|PREF|LEM:ال
64:2:3	حَقِّ	N	ROOT:حقق|LEM:حَقّ|M|GEN
64:3:1	وَ	P	CONJ|PREF|LEM:و
64:3:2	إِنَّ	P	ACC|LEM:إِنّ|FAM:إِنّ
64:3:3	ا	N	PRON|SUFF|1P
64:4:1	لَ	P	EMPH|PREF|LEM:ل
64:4:2	صَٰدِقُونَ	N	ACT_PCPL|VF:1|ROOT:صدق|LEM:صادِق|MP|NOM
65:1:1	فَ	P	REM|PREF|LEM:ف
65:1:2	أَسْرِ	V	IMPV|VF:4|ROOT:سري|LEM:أَسْرَى|2MS
65:2:1	بِ	P	P|PREF|LEM:ب
65:2:2	أَهْلِ	N	ROOT:أهل|LEM:أَهْل|M|GEN
65:2:3	كَ	N	PRON|SUFF|2MS
65:3:1	بِ	P	P|PREF|LEM:ب
65:3:2	قِطْعٍ	N	ROOT:قطع|LEM:قِطْع|M|INDEF|GEN
65:4:1	مِّنَ	P	P|LEM:مِن
65:5:1	ٱلَّ	P	DET|PREF|LEM:ال
65:5:2	يْلِ	N	ROOT:ليل|LEM:لَيْل|M|GEN
65:6:1	وَ	P	CONJ|PREF|LEM:و
65:6:2	ٱتَّبِعْ	V	IMPV|VF:8|ROOT:تبع|LEM:اتَّبَعَ|2MS
65:7:1	أَدْبَٰرَ	N	ROOT:دبر|LEM:دُبُر|MP|ACC
65:7:2	هُمْ	N	PRON|SUFF|3MP
65:8:1	وَ	P	CONJ|PREF|LEM:و
65:8:2	لَا	P	NEG|LEM:لا
65:9:1	يَلْتَفِتْ	V	IMPF|VF:8|ROOT:لفت|LEM:يَلْتَفِتْ|3MS|MOOD:JUS
65:10:1	مِن	P	P|LEM:مِن
65:10:2	كُمْ	N	PRON|SUFF|2MP
65:11:1	أَحَدٌ	N	ROOT:أحد|LEM:أَحَد|M|INDEF|NOM
65:12:1	وَ	P	CONJ|PREF|LEM:و
65:12:2	ٱمْضُ	V	IMPV|VF:1|ROOT:مضي|LEM:مَضَى|2MP
65:12:3	وا۟	N	PRON|SUFF|2MP
65:13:1	حَيْثُ	N	LOC|ROOT:حيث|LEM:حَيْث
65:14:1	تُؤْمَرُ	V	IMPF|VF:1|PASS|ROOT:أمر|LEM:أَمَرَ|2MP|MOOD:IND
65:14:2	ونَ	N	PRON|SUFF|2MP
66:1:1	وَ	P	CONJ|PREF|LEM:و
