1:1:1	حمٓ	P	INL|
24:14:1	كَٰفِرُونَ	N	ACT_PCPL|VF:1|ROOT:كفر|LEM:كافِر|MP|NOM
25:1:1	فَ	P	REM|PREF|LEM:ف
25:1:2	ٱنتَقَمْ	V	PERF|VF:8|ROOT:نقم|LEM:انتَقَمْ|1P
25:1:3	نَا	N	PRON|SUFF|1P
25:2:1	مِنْ	P	P|LEM:مِن
25:2:2	هُمْ	N	PRON|SUFF|3MP
25:3:1	فَ	P	REM|PREF|LEM:ف
25:3:2	ٱنظُرْ	V	IMPV|VF:1|ROOT:نظر|LEM:نَظَرَ|2MS
25:4:1	كَيْفَ	N	ROOT:كيف|LEM:كَيْف
25:5:1	كَانَ	V	PERF|VF:1|ROOT:كون|LEM:كانَ|FAM:كَان|3MS
25:6:1	عَٰقِبَةُ	N	ROOT:عقب|LEM:عاقِبَة|F|NOM
25:7:1	ٱلْ	P	DET|PREF|LEM:ال
25:7:2	مُكَذِّبِينَ	N	ACT_PCPL|VF:2|ROOT:كذب|LEM:مُكَذِّب|MP|GEN
26:1:1	وَ	P	CONJ|PREF|LEM:و
26:1:2	إِذْ	N	T|LEM:إِذ
26:2:1	قَالَ	V	PERF|VF:1|ROOT:قول|LEM:قالَ|3MS
26:3:1	إِبْرَٰهِيمُ	N	PN|LEM:إِبْراهِيم|M|NOM
26:4:1	لِ	P	P|PREF|LEM:ل
26:4:2	أَبِي	N	ROOT:أبو|LEM:أَب|MS|GEN
26:4:3	هِ	N	PRON|SUFF|3MS
26:5:1	وَ	P	CONJ|PREF|LEM:و
26:5:2	قَوْمِ	N	ROOT:قوم|LEM:قَوْم|M|GEN
26:5:3	هِۦٓ	N	PRON|SUFF|3MS
26:6:1	إِنَّ	P	ACC|LEM:إِنّ|FAM:إِنّ
26:6:2	نِى	N	PRON|SUFF|1S
26:7:1	بَرَآءٌ	N	ROOT:برأ|LEM:بَراء|M|INDEF|NOM
26:8:1	مِّ	P	P|LEM:مِن
26:8:2	مَّا	N	REL|LEM:ما
26:9:1	تَعْبُدُ	V	IMPF|VF:1|ROOT:عبد|LEM:عَبَدَ|2MP|MOOD:IND
26:9:2	ونَ	N	PRON|SUFF|2MP
27:1:1	إِلَّا	P	RES|LEM:إِلّا
27:2:1	ٱلَّذِى	N	REL|LEM:الَّذِي|MS
27:3:1	فَطَرَ	V	PERF|VF:1|ROOT:فطر|LEM:فَطَرَ|3MS
27:3:2	نِى	N	PRON|SUFF|1S
27:4:1	فَ	P	CONJ|PREF|LEM:ف
27:4:2	إِنَّ	P	ACC|LEM:إِنّ|FAM:إِنّ
27:4:3	هُۥ	N	PRON|SUFF|3MS
27:5:1	سَ	P	FUT|PREF|LEM:س
27:5:2	يَهْدِي	V	IMPF|VF:1|ROOT:هدي|LEM:هَدَى|3MS|MOOD:IND
27:5:3	نِ	N	PRON|SUFF|1S
28:1:1	وَ	P	CONJ|PREF|LEM:و
28:1:2	جَعَلَ	V	PERF|VF:1|ROOT:جعل|LEM:جَعَلَ|3MS
28:1:3	هَا	N	PRON|SUFF|3FS
28:2:1	كَلِمَةًۢ	N	ROOT:كلم|LEM:كَلِمَة|F|INDEF|ACC
28:3:1	بَاقِيَةً	N	ACT_PCPL|VF:1|ROOT:بقي|LEM:باقِيَة|F|INDEF|ACC
28:4:1	فِى	P	P|LEM:فِي
28:5:1	عَقِبِ	N	ROOT:عقب|LEM:عَقِب|M|GEN
28:5:2	هِۦ	N	PRON|SUFF|3MS
28:6:1	لَعَلَّ	P	ACC|LEM:لَعَلّ|FAM:إِنّ
28:6:2	هُمْ	N	PRON|SUFF|3MP
28:7:1	يَرْجِعُ	V	IMPF|VF:1|ROOT:رجع|LEM:رَجَعَ|3MP|MOOD:IND
28:7:2	ونَ	N	PRON|SUFF|3MP
29:1:1	بَلْ	P	RET|LEM:بَل
29:2:1	مَتَّعْ	V	PERF|VF:2|ROOT:متع|LEM:مَتَّعْ|1S
29:2:2	تُ	N	PRON|SUFF|1S
29:3:1	هَٰٓ	P	ATT|PREF|LEM:ه
29:3:2	ؤُلَآءِ	N	DEM|LEM:ذا|P
29:4:1	وَ	P	CONJ|PREF|LEM:و
29:4:2	ءَابَآءَ	N	ROOT:أبو|LEM:آباء|MP|ACC
29:4:3	هُمْ	N	PRON|SUFF|3MP
29:5:1	حَتَّىٰ	P	P|LEM:حَتَّى
29:6:1	جَآءَ	V	PERF|VF:1|ROOT:جيأ|LEM:جاءَ|3MS
29:6:2	هُمُ	N	PRON|SUFF|3MP
29:7:1	ٱلْ	P	DET|PREF|LEM:ال
29:7:2	حَقُّ	N	ROOT:حقق|LEM:حَقّ|M|NOM
29:8:1	وَ	P	CONJ|PREF|LEM:و
29:8:2	رَسُولٌ	N	ROOT:رسل|LEM:رَسُول|M|INDEF|NOM
29:9:1	مُّبِينٌ	N	ACT_PCPL|VF:4|ROOT:بين|LEM:مُبِين|M|INDEF|NOM
30:1:1	وَ	P	CONJ|PREF|LEM:و
30:1:2	لَمَّا	N	T|LEM:لَمّا
30:2:1	جَآءَ	V	PERF|VF:1|ROOT:جيأ|LEM:جاءَ|3MS
30:2:2	هُمُ	N	PRON|SUFF|3MP
30:3:1	ٱلْ	P	DET|PREF|LEM:ال
30:3:2	حَقُّ	N	ROOT:حقق|LEM:حَقّ|M|NOM
30:4:1	قَالُ	V	PERF|VF:1|ROOT:قول|LEM:قالَ|3MP
30:4:2	وا۟	N	PRON|SUFF|3MP
30:5:1	هَٰ	P	ATT|PREF|LEM:ه
30:5:2	ذَا	N	DEM|LEM:ذا|MS
30:6:1	سِحْرٌ	N	ROOT:سحر|LEM:سِحْر|M|INDEF|NOM
30:7:1	وَ	P	CONJ|PREF|LEM:و
30:7:2	إِنَّ	P	ACC|LEM:إِنّ|FAM:إِنّ
30:7:3	ا	N	PRON|SUFF|1P
30:8:1	بِ	P	P|PREF|LEM:ب
30:8:2	هِۦ	N	PRON|3MS
30:9:1	كَٰفِرُونَ	N	ACT_PCPL|VF:1|ROOT:كفر|LEM:كافِر|MP|NOM
31:1:1	وَ	P	CONJ|PREF|LEM:و
31:1:2	قَالُ	V	PERF|VF:1|ROOT:قول|LEM:قالَ|3MP
31:1:3	وا۟	N	PRON|SUFF|3MP
31:2:1	لَوْلَا	P	EXH|LEM:لَوْلا
31:3:1	نُزِّلَ	V	PERF|VF:2|PASS|ROOT:نزل|LEM:نَزَّلَ|3MS
31:4:1	هَٰ	P	ATT|PREF|LEM:ه
31:4:2	ذَا	N	DEM|LEM:ذا|MS
31:5:1	ٱلْ	P	DET|PREF|LEM:ال
31:5:2	قُرْءَانُ	N	PN|ROOT:قرأ|LEM:قُرْءان|M|NOM
31:6:1	عَلَىٰ	P	P|LEM:عَلَى
31:7:1	رَجُلٍ	N	ROOT:رجل|LEM:رَجُل|M|INDEF|GEN
31:8:1	مِّنَ	P	P|LEM:مِن
31:9:1	ٱلْ	P	DET|PREF|LEM:ال
31:9:2	قَرْيَتَيْنِ	N	ROOT:قري|LEM:قَرْيَة|FD|GEN
31:10:1	عَظِيمٍ	N	ROOT:عظم|LEM:عَظِيم|MS|INDEF|GEN|ADJ
32:1:1	أَ	N	INTG|PREF|LEM:أ
32:1:2	هُمْ	N	PRON|3MP
32:2:1	يَقْسِمُ	V	IMPF|VF:1|ROOT:قسم|LEM:قَسَمْ|3MP|MOOD:IND
32:2:2	ونَ	N	PRON|SUFF|3MP
32:3:1	رَحْمَتَ	N	ROOT:رحم|LEM:رَحْمَة|F|ACC
32:4:1	رَبِّ	N	ROOT:ربب|LEM:رَبّ|M|GEN
32:4:2	كَ	N	PRON|SUFF|2MS
32:5:1	نَحْنُ	N	PRON|1P
32:6:1	قَسَمْ	V	PERF|VF:1|ROOT:قسم|LEM:قَسَمْ|1P
32:6:2	نَا	N	PRON|SUFF|1P
32:7:1	بَيْنَ	N	LOC|ROOT:بين|LEM:بَيْن|ACC
32:7:2	هُم	N	PRON|SUFF|3MP
32:8:1	مَّعِيشَتَ	N	ROOT:عيش|LEM:مَعِيشَة|F|ACC
32:8:2	هُمْ	N	PRON|SUFF|3MP
32:9:1	فِى	P	P|LEM:فِي
32:10:1	ٱلْ	P	DET|PREF|LEM:ال
32:10:2	حَيَوٰةِ	N	ROOT:حيي|LEM:حَياة|F|GEN
32:11:1	ٱل	P	DET|PREF|LEM:ال
32:11:2	دُّنْيَا	N	ROOT:دنو|LEM:دُنْيا|FS|GEN|ADJ
32:12:1	وَ	P	CONJ|PREF|LEM:و
32:12:2	رَفَعْ	V	PERF|VF:1|ROOT:رفع|LEM:رَفَعَ|1P
32:12:3	نَا	N	PRON|SUFF|1P
32:13:1	بَعْضَ	N	ROOT:بعض|LEM:بَعْض|M|ACC
32:13:2	هُمْ	N	PRON|SUFF|3MP
32:14:1	فَوْقَ	N	ROOT:فوق|LEM:فَوْق|M|ACC
32:15:1	بَعْضٍ	N	ROOT:بعض|LEM:بَعْض|M|INDEF|GEN
32:16:1	دَرَجَٰتٍ	N	ROOT:درج|LEM:دَرَجَة|FP|INDEF|GEN
32:17:1	لِّ	P	PRP|PREF|LEM:ل
32:17:2	يَتَّخِذَ	V	IMPF|VF:8|ROOT:أخذ|LEM:اتَّخَذَ|3MS|MOOD:SUBJ
32:18:1	بَعْضُ	N	ROOT:بعض|LEM:بَعْض|M|NOM
32:18:2	هُم	N	PRON|SUFF|3MP
32:19:1	بَعْضًا	N	ROOT:بعض|LEM:بَعْض|M|INDEF|ACC
32:20:1	سُخْرِيًّا	N	ROOT:سخر|LEM:سُخْرِيّ|M|INDEF|ACC
32:21:1	وَ	P	CONJ|PREF|LEM:و
32:21:2	رَحْمَتُ	N	ROOT:رحم|LEM:رَحْمَة|F|NOM
32:22:1	رَبِّ	N	ROOT:ربب|LEM:رَبّ|M|GEN
32:22:2	كَ	N	PRON|SUFF|2MS
32:23:1	خَيْرٌ	N	ROOT:خير|LEM:خَيْر|MS|INDEF|NOM|ADJ
32:24:1	مِّ	P	P|LEM:مِن
32:24:2	مَّا	N	REL|LEM:ما
32:25:1	يَجْمَعُ	V	IMPF|VF:1|ROOT:جمع|LEM:جَمَعَ|3MP|MOOD:IND
32:25:2	ونَ	N	PRON|SUFF|3MP
33:1:1	وَ	P	CONJ|PREF|LEM:و
33:1:2	لَوْلَآ	P	COND|LEM:لَوْلا
33:2:1	أَن	P	SUB|LEM:أَن
33:3:1	يَكُونَ	V	IMPF|VF:1|ROOT:كون|LEM:كانَ|FAM:كَان|3MS|MOOD:SUBJ
33:4:1	ٱل	P	DET|PREF|LEM:ال
33:4:2	نَّاسُ	N	ROOT:أنس|LEM:ناس|MP|NOM
33:5:1	أُمَّةً	N	ROOT:أمم|LEM:أُمَّة|FS|INDEF|ACC
33:6:1	وَٰحِدَةً	N	ROOT:وحد|LEM:واحِدَة|F|INDEF|ACC
33:7:1	لَّ	P	EMPH|PREF|LEM:ل
33:7:2	جَعَلْ	V	PERF|VF:1|ROOT:جعل|LEM:جَعَلَ|1P
33:7:3	نَا	N	PRON|SUFF|1P
33:8:1	لِ	P	P|PREF|LEM:ل
33:8:2	مَن	N	REL|LEM:مَن
33:9:1	يَكْفُرُ	V	IMPF|VF:1|ROOT:كفر|LEM:كَفَرَ|3MS|MOOD:IND
33:10:1	بِ	P	P|PREF|LEM:ب
33:10:2	ٱل	P	DET|PREF|LEM:ال
33:10:3	رَّحْمَٰنِ	N	ROOT:رحم|LEM:رَحْمٰن|MS|GEN
33:11:1	لِ	P	P|PREF|LEM:ل
33:11:2	بُيُوتِ	N	ROOT:بيت|LEM:بَيْت|MP|GEN
33:11:3	هِمْ	N	PRON|SUFF|3MP
33:12:1	سُقُفًا	N	ROOT:سقف|LEM:سَقْف|MP|INDEF|ACC
33:13:1	مِّن	P	P|LEM:مِن
33:14:1	فِضَّةٍ	N	ROOT:فضض|LEM:فِضَّة|F|INDEF|GEN
33:15:1	وَ	P	CONJ|PREF|LEM:و
33:15:2	مَعَارِجَ	N	ROOT:عرج|LEM:مَعارِج|MP|ACC
33:16:1	عَلَيْ	P	P|LEM:عَلَى
33:16:2	هَا	N	PRON|SUFF|3FS
33:17:1	يَظْهَرُ	V	IMPF|VF:1|ROOT:ظهر|LEM:ظَهَرَ|3MP|MOOD:IND
33:17:2	ونَ	N	PRON|SUFF|3MP
34:1:1	وَ	P	CONJ|PREF|LEM:و
34:1:2	لِ	P	P|PREF|LEM:ل
34:1:3	بُيُوتِ	N	ROOT:بيت|LEM:بَيْت|MP|GEN
34:1:4	هِمْ	N	PRON|SUFF|3MP
34:2:1	أَبْوَٰبًا	N	ROOT:بوب|LEM:باب|MP|INDEF|ACC
34:3:1	وَ	P	CONJ|PREF|LEM:و
34:3:2	سُرُرًا	N	ROOT:سرر|LEM:سُرُر|MP|INDEF|ACC
34:4:1	عَلَيْ	P	P|LEM:عَلَى
34:4:2	هَا	N	PRON|SUFF|3FS
34:5:1	يَتَّكِـُٔ	V	IMPF|VF:8|ROOT:وكأ|LEM:يَتَّكِئُ|3MP|MOOD:IND
34:5:2	ونَ	N	PRON|SUFF|3MP
35:1:1	وَ	P	CONJ|PREF|LEM:و
35:1:2	زُخْرُفًا	N	ROOT:زخرف|LEM:زُخْرُف|M|INDEF|ACC
35:2:1	وَ	P	CONJ|PREF|LEM:و
35:2:2	إِن	P	NEG|LEM:إِن
35:3:1	كُلُّ	N	ROOT:كلل|LEM:كُلّ|M|NOM
35:4:1	ذَٰ	N	DEM|LEM:ذا|MS
35:4:2	لِ	P	DIST|SUFF|LEM:ل
35:4:3	كَ	P	ADDR|SUFF|M
35:5:1	لَمَّا	P	EXP|LEM:لَمّا
35:6:1	مَتَٰعُ	N	ROOT:متع|LEM:مَتاع|M|NOM
35:7:1	ٱلْ	P	DET|PREF|LEM:ال
35:7:2	حَيَوٰةِ	N	ROOT:حيي|LEM:حَياة|F|GEN
35:8:1	ٱل	P	DET|PREF|LEM:ال
35:8:2	دُّنْيَا	N	ROOT:دنو|LEM:دُنْيا|FS|GEN|ADJ
35:9:1	وَ	P	CONJ|PREF|LEM:و
35:9:2	ٱلْ	P	DET|PREF|LEM:ال
35:9:3	ءَاخِرَةُ	N	ROOT:أخر|LEM:آخِر|FS|NOM
35:10:1	عِندَ	N	LOC|ROOT:عند|LEM:عِند|ACC
35:11:1	رَبِّ	N	ROOT:ربب|LEM:رَبّ|M|GEN
35:11:2	كَ	N	PRON|SUFF|2MS
35:12:1	لِ	P	P|PREF|LEM:ل
35:12:2	لْ	P	DET|PREF|LEM:ال
35:12:3	مُتَّقِينَ	N	ACT_PCPL|VF:8|ROOT:وقي|LEM:مُتَّقي|MP|GEN
36:1:1	وَ	P	CONJ|PREF|LEM:و
36:1:2	مَن	N	REL|LEM:مَن
36:2:1	يَعْشُ	V	IMPF|VF:1|ROOT:عشو|LEM:يَعْشُ|3MS|MOOD:JUS
36:3:1	عَن	P	P|LEM:عَن
36:4:1	ذِكْرِ	N	VN|VF:1|ROOT:ذكر|LEM:ذِكْر|M|GEN
36:5:1	ٱل	P	DET|PREF|LEM:ال
36:5:2	رَّحْمَٰنِ	N	ROOT:رحم|LEM:رَحْمٰن|MS|GEN|ADJ
36:6:1	نُقَيِّضْ	V	IMPF|VF:2|ROOT:قيض|LEM:قَيَّضْ|1P|MOOD:JUS
36:7:1	لَ	P	P|PREF|LEM:ل
36:7:2	هُۥ	N	PRON|3MS
36:8:1	شَيْطَٰنًا	N	ROOT:شطن|LEM:شَيْطان|M|INDEF|ACC
36:9:1	فَ	P	REM|PREF|LEM:ف
36:9:2	هُوَ	N	PRON|3MS
36:10:1	لَ	P	P|PREF|LEM:ل
36:10:2	هُۥ	N	PRON|3MS
36:11:1	قَرِينٌ	N	ROOT:قرن|LEM:قَرِين|M|INDEF|NOM
37:1:1	وَ	P	CONJ|PREF|LEM:و
37:1:2	إِنَّ	P	ACC|LEM:إِنّ|FAM:إِنّ
37:1:3	هُمْ	N	PRON|SUFF|3MP
37:2:1	لَ	P	EMPH|PREF|LEM:ل
37:2:2	يَصُدُّ	V	IMPF|VF:1|ROOT:صدد|LEM:صَدَّ|3MP|MOOD:IND
37:2:3	ونَ	N	PRON|SUFF|3MP
37:2:4	هُمْ	N	PRON|SUFF|3MP
37:3:1	عَنِ	P	P|LEM:عَن
37:4:1	ٱل	P	DET|PREF|LEM:ال
37:4:2	سَّبِيلِ	N	ROOT:سبل|LEM:سَبِيل|M|GEN
37:5:1	وَ	P	CONJ|PREF|LEM:و
37:5:2	يَحْسَبُ	V	IMPF|VF:1|ROOT:حسب|LEM:حَسِبَ|3MP|MOOD:IND
37:5:3	ونَ	N	PRON|SUFF|3MP
37:6:1	أَنَّ	P	ACC|LEM:أَنّ|FAM:إِنّ
37:6:2	هُم	N	PRON|SUFF|3MP
37:7:1	مُّهْتَدُونَ	N	ACT_PCPL|VF:8|ROOT:هدي|LEM:مُهْتَدي|MP|NOM
38:1:1	حَتَّىٰٓ	P	INC|LEM:حَتَّى
38:2:1	إِذَا	N	T|LEM:إِذا
38:3:1	جَآءَ	V	PERF|VF:1|ROOT:جيأ|LEM:جاءَ|3MS
38:3:2	نَا	N	PRON|SUFF|1P
38:4:1	قَالَ	V	PERF|VF:1|ROOT:قول|LEM:قالَ|3MS
38:5:1	يَٰ	P	VOC|PREF|LEM:ي
38:5:2	لَيْتَ	P	ACC|LEM:لَيْت|FAM:إِنّ
38:6:1	بَيْنِ	N	LOC|ROOT:بين|LEM:بَيْن
38:6:2	ى	N	PRON|SUFF|1S
38:7:1	وَ	P	CONJ|PREF|LEM:و
38:7:2	بَيْنَ	N	LOC|ROOT:بين|LEM:بَيْن|ACC
38:7:3	كَ	N	PRON|SUFF|2MS
38:8:1	بُعْدَ	N	ROOT:بعد|LEM:بُعْد|M|ACC
38:9:1	ٱلْ	P	DET|PREF|LEM:ال
38:9:2	مَشْرِقَيْنِ	N	ROOT:شرق|LEM:مَشْرِق|MD|NOM
38:10:1	فَ	P	REM|PREF|LEM:ف
38:10:2	بِئْسَ	V	PERF|VF:1|ROOT:بأس|LEM:بِئْسَ|3MS
38:11:1	ٱلْ	P	DET|PREF|LEM:ال
38:11:2	قَرِينُ	N	ROOT:قرن|LEM:قَرِين|M|NOM
39:1:1	وَ	P	CONJ|PREF|LEM:و
39:1:2	لَن	P	NEG|LEM:لَن
39:2:1	يَنفَعَ	V	IMPF|VF:1|ROOT:نفع|LEM:نَفَعَ|3MS|MOOD:SUBJ
39:2:2	كُمُ	N	PRON|SUFF|2MP
39:3:1	ٱلْ	P	DET|PREF|LEM:ال
39:3:2	يَوْمَ	N	ROOT:يوم|LEM:يَوْم|M|ACC
39:4:1	إِذ	N	T|LEM:إِذ
39:5:1	ظَّلَمْ	V	PERF|VF:1|ROOT:ظلم|LEM:ظَلَمَ|2MP
39:5:2	تُمْ	N	PRON|SUFF|2MP
39:6:1	أَنَّ	P	ACC|LEM:أَنّ|FAM:إِنّ
39:6:2	كُمْ	N	PRON|SUFF|2MP
39:7:1	فِى	P	P|LEM:فِي
39:8:1	ٱلْ	P	DET|PREF|LEM:ال
39:8:2	عَذَابِ	N	ROOT:عذب|LEM:عَذاب|M|GEN
39:9:1	مُشْتَرِكُونَ	N	ACT_PCPL|VF:8|ROOT:شرك|LEM:مُشْتَرِك|MP|NOM
40:1:1	أَ	N	INTG|PREF|LEM:أ
40:1:2	فَ	P	SUP|PREF|LEM:ف
40:1:3	أَنتَ	N	PRON|2MS
40:2:1	تُسْمِعُ	V	IMPF|VF:4|ROOT:سمع|LEM:أَسْمَعَ|2MS|MOOD:IND
40:3:1	ٱل	P	DET|PREF|LEM:ال
40:3:2	صُّمَّ	N	ROOT:صمم|LEM:أَصَمّ|P|ACC
40:4:1	أَوْ	P	CONJ|LEM:أَو
40:5:1	تَهْدِى	V	IMPF|VF:1|ROOT:هدي|LEM:هَدَى|2MS|MOOD:IND
40:6:1	ٱلْ	P	DET|PREF|LEM:ال
40:6:2	عُمْىَ	N	ROOT:عمي|LEM:أَعْمَى|MP|ACC
40:7:1	وَ	P	CONJ|PREF|LEM:و
40:7:2	مَن	N	REL|LEM:مَن
40:8:1	كَانَ	V	PERF|VF:1|ROOT:كون|LEM:كانَ|FAM:كَان|3MS
40:9:1	فِى	P	P|LEM:فِي
40:10:1	ضَلَٰلٍ	N	ROOT:ضلل|LEM:ضَلال|M|INDEF|GEN
40:11:1	مُّبِينٍ	N	ACT_PCPL|VF:4|ROOT:بين|LEM:مُبِين|M|INDEF|GEN
41:1:1	فَ	P	CONJ|PREF|LEM:ف
41:1:2	إِمَّا	P	COND|LEM:إِمّا
41:2:1	نَذْهَبَ	V	IMPF|VF:1|ROOT:ذهب|LEM:ذَهَبَ|1P|MOOD:IND
41:2:2	نَّ	P	EMPH|SUFF|LEM:ن
41:3:1	بِ	P	P|PREF|LEM:ب
41:3:2	كَ	N	PRON|2MS
41:4:1	فَ	P	REM|PREF|LEM:ف
41:4:2	إِنَّ	P	ACC|LEM:إِنّ|FAM:إِنّ
41:4:3	ا	N	PRON|SUFF|1P
41:5:1	مِنْ	P	P|LEM:مِن
41:5:2	هُم	N	PRON|SUFF|3MP
41:6:1	مُّنتَقِمُونَ	N	ACT_PCPL|VF:8|ROOT:نقم|LEM:مُنتَقِم|MP|NOM
42:1:1	أَوْ	P	CONJ|LEM:أَو
42:2:1	نُرِيَ	V	IMPF|VF:4|ROOT:رأي|LEM:أَرَيْ|1P|MOOD:IND
42:2:2	نَّ	P	EMPH|SUFF|LEM:ن
42:2:3	كَ	N	PRON|SUFF|2MS
42:3:1	ٱلَّذِى	N	REL|LEM:الَّذِي|MS
42:4:1	وَعَدْ	V	PERF|VF:1|ROOT:وعد|LEM:وَعَدَ|1P
42:4:2	نَٰ	N	PRON|SUFF|1P
42:4:3	هُمْ	N	PRON|SUFF|3MP
42:5:1	فَ	P	REM|PREF|LEM:ف
42:5:2	إِنَّ	P	ACC|LEM:إِنّ|FAM:إِنّ
42:5:3	ا	N	PRON|SUFF|1P
42:6:1	عَلَيْ	P	P|LEM:عَلَى
42:6:2	هِم	N	PRON|SUFF|3MP
42:7:1	مُّقْتَدِرُونَ	N	ACT_PCPL|VF:8|ROOT:قدر|LEM:مُقْتَدِر|MP|NOM
43:1:1	فَ	P	REM|PREF|LEM:ف
43:1:2	ٱسْتَمْسِكْ	V	IMPV|VF:10|ROOT:مسك|LEM:اسْتَمْسَكَ|2MS
43:2:1	بِ	P	P|PREF|LEM:ب
43:2:2	ٱلَّذِىٓ	N	REL|LEM:الَّذِي|MS
43:3:1	أُوحِىَ	V	PERF|VF:4|PASS|ROOT:وحي|LEM:أَوْحَى|3MS
43:4:1	إِلَيْ	P	P|LEM:إِلَى
43:4:2	كَ	N	PRON|SUFF|2MS
43:5:1	إِنَّ	P	ACC|LEM:إِنّ|FAM:إِنّ
43:5:2	كَ	N	PRON|SUFF|2MS
43:6:1	عَلَىٰ	P	P|LEM:عَلَى
43:7:1	صِرَٰطٍ	N	ROOT:صرط|LEM:صِراط|M|INDEF|GEN
43:8:1	مُّسْتَقِيمٍ	N	ACT_PCPL|VF:10|ROOT:قوم|LEM:مُسْتَقِيم|M|INDEF|GEN
44:1:1	وَ	P	CONJ|PREF|LEM:و
44:1:2	إِنَّ	P	ACC|LEM:إِنّ|FAM:إِنّ
44:1:3	هُۥ	N	PRON|SUFF|3MS
44:2:1	لَ	P	EMPH|PREF|LEM:ل
44:2:2	ذِكْرٌ	N	VN|VF:1|ROOT:ذكر|LEM:ذِكْر|M|INDEF|NOM
44:3:1	لَّ	P	P|PREF|LEM:ل
44:3:2	كَ	N	PRON|2MS
44:4:1	وَ	P	CONJ|PREF|LEM:و
44:4:2	لِ	P	P|PREF|LEM:ل
44:4:3	قَوْمِ	N	ROOT:قوم|LEM:قَوْم|M|GEN
44:4:4	كَ	N	PRON|SUFF|2MS
44:5:1	وَ	P	CONJ|PREF|LEM:و
44:5:2	سَوْفَ	P	FUT|LEM:سَوْف
44:6:1	تُسْـَٔلُ	V	IMPF|VF:1|PASS|ROOT:سأل|LEM:سَأَلَ|2MP|MOOD:IND
44:6:2	ونَ	N	PRON|SUFF|2MP
45:1:1	وَ	P	CONJ|PREF|LEM:و
45:1:2	سْـَٔلْ	V	IMPV|VF:1|ROOT:سأل|LEM:سَأَلَ|2MS
45:2:1	مَنْ	N	REL|LEM:مَن
45:3:1	أَرْسَلْ	V	PERF|VF:4|ROOT:رسل|LEM:أَرْسَلَ|1P
45:3:2	نَا	N	PRON|SUFF|1P
45:4:1	مِن	P	P|LEM:مِن
45:5:1	قَبْلِ	N	ROOT:قبل|LEM:قَبْل|GEN
45:5:2	كَ	N	PRON|SUFF|2MS
45:6:1	مِن	P	P|LEM:مِن
45:7:1	رُّسُلِ	N	ROOT:رسل|LEM:رَسُول|MP|GEN
45:7:2	نَآ	N	PRON|SUFF|1P
45:8:1	أَ	N	INTG|PREF|LEM:أ
45:8:2	جَعَلْ	V	PERF|VF:1|ROOT:جعل|LEM:جَعَلَ|1P
45:8:3	نَا	N	PRON|SUFF|1P
45:9:1	مِن	P	P|LEM:مِن
45:10:1	دُونِ	N	ROOT:دون|LEM:دُون|GEN
45:11:1	ٱل	P	DET|PREF|LEM:ال
45:11:2	رَّحْمَٰنِ	N	ROOT:رحم|LEM:رَحْمٰن|MS|GEN
45:12:1	ءَالِهَةً	N	ROOT:أله|LEM:إِلٰه|MP|INDEF|ACC
45:13:1	يُعْبَدُ	V	IMPF|VF:1|PASS|ROOT:عبد|LEM:عَبَدَ|3MP|MOOD:IND
45:13:2	ونَ	N	PRON|SUFF|3MP
46:1:1	وَ	P	CONJ|PREF|LEM:و
46:1:2	لَ	P	EMPH|PREF|LEM:ل
46:1:3	قَدْ	P	CERT|LEM:قَد
46:2:1	أَرْسَلْ	V	PERF|VF:4|ROOT:رسل|LEM:أَرْسَلَ|1P
46:2:2	نَا	N	PRON|SUFF|1P
46:3:1	مُوسَىٰ	N	PN|LEM:مُوسَى|M|NOM
46:4:1	بِ	P	P|PREF|LEM:ب
46:4:2	ـَٔايَٰتِ	N	ROOT:أيي|LEM:آيَة|FP|GEN
46:4:3	نَآ	N	PRON|SUFF|1P
46:5:1	إِلَىٰ	P	P|LEM:إِلَى
46:6:1	فِرْعَوْنَ	N	PN|LEM:فِرْعَوْن|M|GEN
46:7:1	وَ	P	CONJ|PREF|LEM:و
46:7:2	مَلَإِي۟	N	ROOT:ملأ|LEM:مَلَأ|M|GEN
46:7:3	هِۦ	N	PRON|SUFF|3MS
46:8:1	فَ	P	CONJ|PREF|LEM:ف
46:8:2	قَالَ	V	PERF|VF:1|ROOT:قول|LEM:قالَ|3MS
46:9:1	إِنِّ	P	ACC|LEM:إِنّ|FAM:إِنّ
46:9:2	ى	N	PRON|SUFF|1S
46:10:1	رَسُولُ	N	ROOT:رسل|LEM:رَسُول|M|NOM
46:11:1	رَبِّ	N	ROOT:ربب|LEM:رَبّ|M|GEN
46:12:1	ٱلْ	P	DET|PREF|LEM:ال
46:12:2	عَٰلَمِينَ	N	ROOT:علم|LEM:عالَم|MP|GEN
47:1:1	فَ	P	REM|PREF|LEM:ف
47:1:2	لَمَّا	N	T|LEM:لَمّا
47:2:1	جَآءَ	V	PERF|VF:1|ROOT:جيأ|LEM:جاءَ|3MS
47:2:2	هُم	N	PRON|SUFF|3MP
47:3:1	بِ	P	P|PREF|LEM:ب
47:3:2	ـَٔايَٰتِ	N	ROOT:أيي|LEM:آيَة|FP|GEN
47:3:3	نَآ	N	PRON|SUFF|1P
47:4:1	إِذَا	P	SUR|LEM:إِذا
47:5:1	هُم	N	PRON|3MP
47:6:1	مِّنْ	P	P|LEM:مِن
47:6:2	هَا	N	PRON|SUFF|3FS
