1:1:1	أَتَىٰٓ	V	PERF|VF:1|ROOT:أتي|LEM:أَتَى|3MS
21:7:1	يُبْعَثُ	V	IMPF|VF:1|PASS|ROOT:بعث|LEM:بَعَثَ|3MP|MOOD:IND
21:7:2	ونَ	N	PRON|SUFF|3MP
22:1:1	إِلَٰهُ	N	ROOT:أله|LEM:إِلٰه|MS|NOM
22:1:2	كُمْ	N	PRON|SUFF|2MP
22:2:1	إِلَٰهٌ	N	ROOT:أله|LEM:إِلٰه|MS|INDEF|NOM
22:3:1	وَٰحِدٌ	N	ROOT:وحد|LEM:واحِد|MS|INDEF|NOM|ADJ
22:4:1	فَ	P	REM|PREF|LEM:ف
22:4:2	ٱلَّذِينَ	N	REL|LEM:الَّذِي|MP
22:5:1	لَا	P	NEG|LEM:لا
22:6:1	يُؤْمِنُ	V	IMPF|VF:4|ROOT:أمن|LEM:آمَنَ|3MP|MOOD:IND
22:6:2	ونَ	N	PRON|SUFF|3MP
22:7:1	بِ	P	P|PREF|LEM:ب
22:7:2	ٱلْ	P	DET|PREF|LEM:ال
22:7:3	ءَاخِرَةِ	N	ROOT:أخر|LEM:آخِر|FS|GEN
22:8:1	قُلُوبُ	N	ROOT:قلب|LEM:قَلْب|FP|NOM
22:8:2	هُم	N	PRON|SUFF|3MP
22:9:1	مُّنكِرَةٌ	N	ACT_PCPL|VF:4|ROOT:نكر|LEM:مُنكِرَة|F|INDEF|NOM
22:10:1	وَ	P	CONJ|PREF|LEM:و
22:10:2	هُم	N	PRON|3MP
22:11:1	مُّسْتَكْبِرُونَ	N	ACT_PCPL|VF:10|ROOT:كبر|LEM:مُسْتَكْبِر|MP|NOM
23:1:1	لَا	P	NEG|LEM:لا
23:2:1	جَرَمَ	N	ROOT:جرم|LEM:جَرَم|M|ACC
23:3:1	أَنَّ	P	ACC|LEM:أَنّ|FAM:إِنّ
23:4:1	ٱللَّهَ	N	PN|ROOT:أله|LEM:اللَّه|ACC
23:5:1	يَعْلَمُ	V	IMPF|VF:1|ROOT:علم|LEM:عَلِمَ|3MS|MOOD:IND
23:6:1	مَا	N	REL|LEM:ما
23:7:1	يُسِرُّ	V	IMPF|VF:4|ROOT:سرر|LEM:أَسَرَّ|3MP|MOOD:IND
23:7:2	ونَ	N	PRON|SUFF|3MP
23:8:1	وَ	P	CONJ|PREF|LEM:و
23:8:2	مَا	N	REL|LEM:ما
23:9:1	يُعْلِنُ	V	IMPF|VF:4|ROOT:علن|LEM:أَعْلَن|3MP|MOOD:IND
23:9:2	ونَ	N	PRON|SUFF|3MP
23:10:1	إِنَّ	P	ACC|LEM:إِنّ|FAM:إِنّ
23:10:2	هُۥ	N	PRON|SUFF|3MS
23:11:1	لَا	P	NEG|LEM:لا
23:12:1	يُحِبُّ	V	IMPF|VF:4|ROOT:حبب|LEM:أَحْبَبْ|3MS|MOOD:IND
23:13:1	ٱلْ	P	DET|PREF|LEM:ال
23:13:2	مُسْتَكْبِرِينَ	N	ACT_PCPL|VF:10|ROOT:كبر|LEM:مُسْتَكْبِر|MP|ACC
24:1:1	وَ	P	CONJ|PREF|LEM:و
24:1:2	إِذَا	N	T|LEM:إِذا
24:2:1	قِيلَ	V	PERF|VF:1|PASS|ROOT:قول|LEM:قالَ|3MS
24:3:1	لَ	P	P|PREF|LEM:ل
24:3:2	هُم	N	PRON|3MP
24:4:1	مَّاذَآ	N	INTG|LEM:ماذا
24:5:1	أَنزَلَ	V	PERF|VF:4|ROOT:نزل|LEM:أَنزَلَ|3MS
24:6:1	رَبُّ	N	ROOT:ربب|LEM:رَبّ|M|NOM
24:6:2	كُمْ	N	PRON|SUFF|2MP
24:7:1	قَالُ	V	PERF|VF:1|ROOT:قول|LEM:قالَ|3MP
24:7:2	وٓا۟	N	PRON|SUFF|3MP
24:8:1	أَسَٰطِيرُ	N	ROOT:سطر|LEM:أَساطِير|MP|NOM
24:9:1	ٱلْ	P	DET|PREF|LEM:ال
24:9:2	أَوَّلِينَ	N	ROOT:أول|LEM:أَوَّل|MP|GEN|ADJ
25:1:1	لِ	P	PRP|PREF|LEM:ل
25:1:2	يَحْمِلُ	V	IMPF|VF:1|ROOT:حمل|LEM:حَمَلَ|3MP|MOOD:SUBJ
25:1:3	وٓا۟	N	PRON|SUFF|3MP
25:2:1	أَوْزَارَ	N	ROOT:وزر|LEM:وِزْر|FP|ACC
25:2:2	هُمْ	N	PRON|SUFF|3MP
25:3:1	كَامِلَةً	N	ACT_PCPL|VF:1|ROOT:كمل|LEM:كامِلَة|F|INDEF|ACC
25:4:1	يَوْمَ	N	ROOT:يوم|LEM:يَوْم|M|ACC
25:5:1	ٱلْ	P	DET|PREF|LEM:ال
25:5:2	قِيَٰمَةِ	N	ROOT:قوم|LEM:قِيامَة|F|GEN
25:6:1	وَ	P	CONJ|PREF|LEM:و
25:6:2	مِنْ	P	P|LEM:مِن
25:7:1	أَوْزَارِ	N	ROOT:وزر|LEM:وِزْر|FP|GEN
25:8:1	ٱلَّذِينَ	N	REL|LEM:الَّذِي|MP
25:9:1	يُضِلُّ	V	IMPF|VF:4|ROOT:ضلل|LEM:أَضَلَّ|3MP|MOOD:IND
25:9:2	ونَ	N	PRON|SUFF|3MP
25:9:3	هُم	N	PRON|SUFF|3MP
25:10:1	بِ	P	P|PREF|LEM:ب
25:10:2	غَيْرِ	N	ROOT:غير|LEM:غَيْر|M|GEN
25:11:1	عِلْمٍ	N	ROOT:علم|LEM:عِلْم|M|INDEF|GEN
25:12:1	أَلَا	P	ATT|LEM:أَلا
25:13:1	سَآءَ	V	PERF|VF:1|ROOT:سوأ|LEM:ساءَ|3MS
25:14:1	مَا	N	REL|LEM:ما
25:15:1	يَزِرُ	V	IMPF|VF:1|ROOT:وزر|LEM:يَزِرُ|3MP|MOOD:IND
25:15:2	ونَ	N	PRON|SUFF|3MP
26:1:1	قَدْ	P	CERT|LEM:قَد
26:2:1	مَكَرَ	V	PERF|VF:1|ROOT:مكر|LEM:مَكَرَ|3MS
26:3:1	ٱلَّذِينَ	N	REL|LEM:الَّذِي|MP
26:4:1	مِن	P	P|LEM:مِن
26:5:1	قَبْلِ	N	ROOT:قبل|LEM:قَبْل|GEN
26:5:2	هِمْ	N	PRON|SUFF|3MP
26:6:1	فَ	P	REM|PREF|LEM:ف
26:6:2	أَتَى	V	PERF|VF:1|ROOT:أتي|LEM:أَتَى|3MS
26:7:1	ٱللَّهُ	N	PN|ROOT:أله|LEM:اللَّه|NOM
26:8:1	بُنْيَٰنَ	N	ROOT:بني|LEM:بُنْيان|M|ACC
26:8:2	هُم	N	PRON|SUFF|3MP
26:9:1	مِّنَ	P	P|LEM:مِن
26:10:1	ٱلْ	P	DET|PREF|LEM:ال
26:10:2	قَوَاعِدِ	N	ROOT:قعد|LEM:قَواعِد|MP|GEN
26:11:1	فَ	P	REM|PREF|LEM:ف
26:11:2	خَرَّ	V	PERF|VF:1|ROOT:خرر|LEM:خَرَّ|3MS
26:12:1	عَلَيْ	P	P|LEM:عَلَى
26:12:2	هِمُ	N	PRON|SUFF|3MP
26:13:1	ٱل	P	DET|PREF|LEM:ال
26:13:2	سَّقْفُ	N	ROOT:سقف|LEM:سَقْف|M|NOM
26:14:1	مِن	P	P|LEM:مِن
26:15:1	فَوْقِ	N	ROOT:فوق|LEM:فَوْق|M|GEN
26:15:2	هِمْ	N	PRON|SUFF|3MP
26:16:1	وَ	P	CONJ|PREF|LEM:و
26:16:2	أَتَىٰ	V	PERF|VF:1|ROOT:أتي|LEM:أَتَى|3MS
26:16:3	هُمُ	N	PRON|SUFF|3MP
26:17:1	ٱلْ	P	DET|PREF|LEM:ال
26:17:2	عَذَابُ	N	ROOT:عذب|LEM:عَذاب|M|NOM
26:18:1	مِنْ	P	P|LEM:مِن
26:19:1	حَيْثُ	N	LOC|ROOT:حيث|LEM:حَيْث|GEN
26:20:1	لَا	P	NEG|LEM:لا
26:21:1	يَشْعُرُ	V	IMPF|VF:1|ROOT:شعر|LEM:يَشْعُرُ|3MP|MOOD:IND
26:21:2	ونَ	N	PRON|SUFF|3MP
27:1:1	ثُمَّ	P	CONJ|LEM:ثُمّ
27:2:1	يَوْمَ	N	ROOT:يوم|LEM:يَوْم|M|ACC
27:3:1	ٱلْ	P	DET|PREF|LEM:ال
27:3:2	قِيَٰمَةِ	N	ROOT:قوم|LEM:قِيامَة|F|GEN
27:4:1	يُخْزِي	V	IMPF|VF:4|ROOT:خزي|LEM:أَخْزَيْ|3MS|MOOD:IND
27:4:2	هِمْ	N	PRON|SUFF|3MP
27:5:1	وَ	P	CONJ|PREF|LEM:و
27:5:2	يَقُولُ	V	IMPF|VF:1|ROOT:قول|LEM:قالَ|3MS|MOOD:IND
27:6:1	أَيْنَ	N	INTG|LEM:أَيْن
27:7:1	شُرَكَآءِ	N	ROOT:شرك|LEM:شَرِيك|MP|NOM
27:7:2	ىَ	N	PRON|SUFF|1S
27:8:1	ٱلَّذِينَ	N	REL|LEM:الَّذِي|MP
27:9:1	كُن	V	PERF|VF:1|ROOT:كون|LEM:كانَ|FAM:كَان|2MP
27:9:2	تُمْ	N	PRON|SUFF|2MP
27:10:1	تُشَٰٓقُّ	V	IMPF|VF:3|PASS|ROOT:شقق|LEM:شاقُّ|2MP|MOOD:IND
27:10:2	ونَ	N	PRON|SUFF|2MP
27:11:1	فِي	P	P|LEM:فِي
27:11:2	هِمْ	N	PRON|SUFF|3MP
27:12:1	قَالَ	V	PERF|VF:1|ROOT:قول|LEM:قالَ|3MS
27:13:1	ٱلَّذِينَ	N	REL|LEM:الَّذِي|MP
27:14:1	أُوتُ	V	PERF|VF:4|PASS|ROOT:أتي|LEM:آتَى|3MP
27:14:2	وا۟	N	PRON|SUFF|3MP
27:15:1	ٱلْ	P	DET|PREF|LEM:ال
27:15:2	عِلْمَ	N	ROOT:علم|LEM:عِلْم|M|ACC
27:16:1	إِنَّ	P	ACC|LEM:إِنّ|FAM:إِنّ
27:17:1	ٱلْ	P	DET|PREF|LEM:ال
27:17:2	خِزْىَ	N	ROOT:خزي|LEM:خِزْى|M|ACC
27:18:1	ٱلْ	P	DET|PREF|LEM:ال
27:18:2	يَوْمَ	N	ROOT:يوم|LEM:يَوْم|M|ACC
27:19:1	وَ	P	CONJ|PREF|LEM:و
27:19:2	ٱل	P	DET|PREF|LEM:ال
27:19:3	سُّوٓءَ	N	ROOT:سوأ|LEM:سُوء|M|ACC
27:20:1	عَلَى	P	P|LEM:عَلَى
27:21:1	ٱلْ	P	DET|PREF|LEM:ال
27:21:2	كَٰفِرِينَ	N	ACT_PCPL|VF:1|ROOT:كفر|LEM:كافِر|MP|GEN
28:1:1	ٱلَّذِينَ	N	REL|LEM:الَّذِي|MP
28:2:1	تَتَوَفَّىٰ	V	IMPF|VF:5|ROOT:وفي|LEM:تَوَفَّى|3FS|MOOD:IND
28:2:2	هُمُ	N	PRON|SUFF|3MP
28:3:1	ٱلْ	P	DET|PREF|LEM:ال
28:3:2	مَلَٰٓئِكَةُ	N	ROOT:ملك|LEM:مَلَك|MP|NOM
28:4:1	ظَالِمِىٓ	N	ROOT:ظلم|LEM:ظالِمِي|MP|GEN
28:5:1	أَنفُسِ	N	ROOT:نفس|LEM:نَفْس|FP|GEN
28:5:2	هِمْ	N	PRON|SUFF|3MP
28:6:1	فَ	P	RSLT|PREF|LEM:ف
28:6:2	أَلْقَ	V	PERF|VF:4|ROOT:لقي|LEM:أَلْقَى|3MP
28:6:3	وُا۟	N	PRON|SUFF|3MP
28:7:1	ٱل	P	DET|PREF|LEM:ال
28:7:2	سَّلَمَ	N	ROOT:سلم|LEM:سَلَم|M|ACC
28:8:1	مَا	P	NEG|LEM:ما
28:9:1	كُ	V	PERF|VF:1|ROOT:كون|LEM:كانَ|FAM:كَان|1P
28:9:2	نَّا	N	PRON|SUFF|1P
28:10:1	نَعْمَلُ	V	IMPF|VF:1|ROOT:عمل|LEM:عَمِلَ|1P|MOOD:IND
28:11:1	مِن	P	P|LEM:مِن
28:12:1	سُوٓءٍۭ	N	ROOT:سوأ|LEM:سُوء|M|INDEF|GEN
28:13:1	بَلَىٰٓ	P	ANS|LEM:بَلَى
28:14:1	إِنَّ	P	ACC|LEM:إِنّ|FAM:إِنّ
28:15:1	ٱللَّهَ	N	PN|ROOT:أله|LEM:اللَّه|ACC
28:16:1	عَلِيمٌۢ	N	ROOT:علم|LEM:عَلِيم|MS|INDEF|NOM|ADJ
28:17:1	بِ	P	P|PREF|LEM:ب
28:17:2	مَا	N	REL|LEM:ما
28:18:1	كُن	V	PERF|VF:1|ROOT:كون|LEM:كانَ|FAM:كَان|2MP
28:18:2	تُمْ	N	PRON|SUFF|2MP
28:19:1	تَعْمَلُ	V	IMPF|VF:1|ROOT:عمل|LEM:عَمِلَ|2MP|MOOD:IND
28:19:2	ونَ	N	PRON|SUFF|2MP
29:1:1	فَ	P	REM|PREF|LEM:ف
29:1:2	ٱدْخُلُ	V	IMPV|VF:1|ROOT:دخل|LEM:دَخَلَ|2MP
29:1:3	وٓا۟	N	PRON|SUFF|2MP
29:2:1	أَبْوَٰبَ	N	ROOT:بوب|LEM:باب|MP|ACC
29:3:1	جَهَنَّمَ	N	PN|LEM:جَهَنَّم|GEN
29:4:1	خَٰلِدِينَ	N	ACT_PCPL|VF:1|ROOT:خلد|LEM:خالِد|MP|ACC
29:5:1	فِي	P	P|LEM:فِي
29:5:2	هَا	N	PRON|SUFF|3FS
29:6:1	فَ	P	REM|PREF|LEM:ف
29:6:2	لَ	P	EMPH|PREF|LEM:ل
29:6:3	بِئْسَ	V	PERF|VF:1|ROOT:بأس|LEM:بِئْسَ|3MS
29:7:1	مَثْوَى	N	ROOT:ثوي|LEM:مَثْوًى|M|GEN
29:8:1	ٱلْ	P	DET|PREF|LEM:ال
29:8:2	مُتَكَبِّرِينَ	N	ACT_PCPL|VF:5|ROOT:كبر|LEM:مُتَكَبِّر|MP|GEN
30:1:1	وَ	P	CONJ|PREF|LEM:و
30:1:2	قِيلَ	V	PERF|VF:1|PASS|ROOT:قول|LEM:قالَ|3MS
30:2:1	لِ	P	P|PREF|LEM:ل
30:2:2	لَّذِينَ	N	REL|LEM:الَّذِي|MP
30:3:1	ٱتَّقَ	V	PERF|VF:8|ROOT:وقي|LEM:اتَّقَى|3MP
30:3:2	وْا۟	N	PRON|SUFF|3MP
30:4:1	مَاذَآ	N	INTG|LEM:ماذا
30:5:1	أَنزَلَ	V	PERF|VF:4|ROOT:نزل|LEM:أَنزَلَ|3MS
30:6:1	رَبُّ	N	ROOT:ربب|LEM:رَبّ|M|NOM
30:6:2	كُمْ	N	PRON|SUFF|2MP
30:7:1	قَالُ	V	PERF|VF:1|ROOT:قول|LEM:قالَ|3MP
30:7:2	وا۟	N	PRON|SUFF|3MP
30:8:1	خَيْرًا	N	ROOT:خير|LEM:خَيْر|MS|INDEF|ACC
30:9:1	لِّ	P	P|PREF|LEM:ل
30:9:2	لَّذِينَ	N	REL|LEM:الَّذِي|MP
30:10:1	أَحْسَنُ	V	PERF|VF:4|ROOT:حسن|LEM:أَحْسَنَ|3MP
30:10:2	وا۟	N	PRON|SUFF|3MP
30:11:1	فِى	P	P|LEM:فِي
30:12:1	هَٰ	P	ATT|PREF|LEM:ه
30:12:2	ذِهِ	N	DEM|LEM:ذا|FS
30:13:1	ٱل	P	DET|PREF|LEM:ال
30:13:2	دُّنْيَا	N	ROOT:دنو|LEM:دُنْيا|FS|NOM
30:14:1	حَسَنَةٌ	N	ROOT:حسن|LEM:حَسَنَة|F|INDEF|NOM
30:15:1	وَ	P	CONJ|PREF|LEM:و
30:15:2	لَ	P	EMPH|PREF|LEM:ل
30:15:3	دَارُ	N	ROOT:دور|LEM:دار|FS|NOM
30:16:1	ٱلْ	P	DET|PREF|LEM:ال
30:16:2	ءَاخِرَةِ	N	ROOT:أخر|LEM:آخِر|FS|GEN
30:17:1	خَيْرٌ	N	ROOT:خير|LEM:خَيْر|MS|INDEF|NOM|ADJ
30:18:1	وَ	P	CONJ|PREF|LEM:و
30:18:2	لَ	P	EMPH|PREF|LEM:ل
30:18:3	نِعْمَ	V	PERF|VF:1|ROOT:نعم|LEM:نِعْمَ|3MS
30:19:1	دَارُ	N	ROOT:دور|LEM:دار|FS|NOM
30:20:1	ٱلْ	P	DET|PREF|LEM:ال
30:20:2	مُتَّقِينَ	N	ACT_PCPL|VF:8|ROOT:وقي|LEM:مُتَّقي|MP|GEN
31:1:1	جَنَّٰتُ	N	ROOT:جنن|LEM:جَنَّة|FP|NOM
31:2:1	عَدْنٍ	N	PN|LEM:عَدْن|GEN
31:3:1	يَدْخُلُ	V	IMPF|VF:1|ROOT:دخل|LEM:دَخَلَ|3MP|MOOD:IND
31:3:2	ونَ	N	PRON|SUFF|3MP
31:3:3	هَا	N	PRON|SUFF|3FS
31:4:1	تَجْرِى	V	IMPF|VF:1|ROOT:جري|LEM:جَرَيْ|3FS|MOOD:IND
31:5:1	مِن	P	P|LEM:مِن
31:6:1	تَحْتِ	N	ROOT:تحت|LEM:تَحْت|GEN
31:6:2	هَا	N	PRON|SUFF|3FS
31:7:1	ٱلْ	P	DET|PREF|LEM:ال
31:7:2	أَنْهَٰرُ	N	ROOT:نهر|LEM:نَهَر|MP|NOM
31:8:1	لَ	P	P|PREF|LEM:ل
31:8:2	هُمْ	N	PRON|3MP
31:9:1	فِي	P	P|LEM:فِي
31:9:2	هَا	N	PRON|SUFF|3FS
31:10:1	مَا	N	REL|LEM:ما
31:11:1	يَشَآءُ	V	IMPF|VF:1|ROOT:شيأ|LEM:شاءَ|3MP|MOOD:IND
31:11:2	ونَ	N	PRON|SUFF|3MP
31:12:1	كَ	P	P|PREF|LEM:ك
31:12:2	ذَٰ	N	DEM|LEM:ذا|MS
31:12:3	لِ	P	DIST|SUFF|LEM:ل
31:12:4	كَ	P	ADDR|SUFF|M
31:13:1	يَجْزِى	V	IMPF|VF:1|ROOT:جزي|LEM:جَزَى|3MS|MOOD:IND
31:14:1	ٱللَّهُ	N	PN|ROOT:أله|LEM:اللَّه|NOM
31:15:1	ٱلْ	P	DET|PREF|LEM:ال
31:15:2	مُتَّقِينَ	N	ACT_PCPL|VF:8|ROOT:وقي|LEM:مُتَّقي|MP|ACC
32:1:1	ٱلَّذِينَ	N	REL|LEM:الَّذِي|MP
32:2:1	تَتَوَفَّىٰ	V	IMPF|VF:5|ROOT:وفي|LEM:تَوَفَّى|3FS|MOOD:IND
32:2:2	هُمُ	N	PRON|SUFF|3MP
32:3:1	ٱلْ	P	DET|PREF|LEM:ال
32:3:2	مَلَٰٓئِكَةُ	N	ROOT:ملك|LEM:مَلَك|MP|NOM
32:4:1	طَيِّبِينَ	N	ROOT:طيب|LEM:طَيِّب|MP|ACC
32:5:1	يَقُولُ	V	IMPF|VF:1|ROOT:قول|LEM:قالَ|3MP|MOOD:IND
32:5:2	ونَ	N	PRON|SUFF|3MP
32:6:1	سَلَٰمٌ	N	ROOT:سلم|LEM:سَلام|M|INDEF|NOM
32:7:1	عَلَيْ	P	P|LEM:عَلَى
32:7:2	كُمُ	N	PRON|SUFF|2MP
32:8:1	ٱدْخُلُ	V	IMPV|VF:1|ROOT:دخل|LEM:دَخَلَ|2MP
32:8:2	وا۟	N	PRON|SUFF|2MP
32:9:1	ٱلْ	P	DET|PREF|LEM:ال
32:9:2	جَنَّةَ	N	PN|ROOT:جنن|LEM:جَنَّة|F|ACC
32:10:1	بِ	P	P|PREF|LEM:ب
32:10:2	مَا	N	REL|LEM:ما
32:11:1	كُن	V	PERF|VF:1|ROOT:كون|LEM:كانَ|FAM:كَان|2MP
32:11:2	تُمْ	N	PRON|SUFF|2MP
32:12:1	تَعْمَلُ	V	IMPF|VF:1|ROOT:عمل|LEM:عَمِلَ|2MP|MOOD:IND
32:12:2	ونَ	N	PRON|SUFF|2MP
33:1:1	هَلْ	P	INTG|LEM:هَل
33:2:1	يَنظُرُ	V	IMPF|VF:1|ROOT:نظر|LEM:نَظَرَ|3MP|MOOD:IND
33:2:2	ونَ	N	PRON|SUFF|3MP
33:3:1	إِلَّآ	P	RES|LEM:إِلّا
33:4:1	أَن	P	SUB|LEM:أَن
33:5:1	تَأْتِيَ	V	IMPF|VF:1|ROOT:أتي|LEM:أَتَى|3FS|MOOD:SUBJ
33:5:2	هُمُ	N	PRON|SUFF|3MP
33:6:1	ٱلْ	P	DET|PREF|LEM:ال
33:6:2	مَلَٰٓئِكَةُ	N	ROOT:ملك|LEM:مَلَك|MP|NOM
33:7:1	أَوْ	P	CONJ|LEM:أَو
33:8:1	يَأْتِىَ	V	IMPF|VF:1|ROOT:أتي|LEM:أَتَى|3MS|MOOD:SUBJ
33:9:1	أَمْرُ	N	ROOT:أمر|LEM:أَمْر|M|NOM
33:10:1	رَبِّ	N	ROOT:ربب|LEM:رَبّ|M|GEN
33:10:2	كَ	N	PRON|SUFF|2MS
33:11:1	كَ	P	P|PREF|LEM:ك
33:11:2	ذَٰ	N	DEM|LEM:ذا|MS
33:11:3	لِ	P	DIST|SUFF|LEM:ل
33:11:4	كَ	P	ADDR|SUFF|M
33:12:1	فَعَلَ	V	PERF|VF:1|ROOT:فعل|LEM:فَعَلَ|3MS
33:13:1	ٱلَّذِينَ	N	REL|LEM:الَّذِي|MP
33:14:1	مِن	P	P|LEM:مِن
33:15:1	قَبْلِ	N	ROOT:قبل|LEM:قَبْل|GEN
33:15:2	هِمْ	N	PRON|SUFF|3MP
33:16:1	وَ	P	CONJ|PREF|LEM:و
33:16:2	مَا	P	NEG|LEM:ما
33:17:1	ظَلَمَ	V	PERF|VF:1|ROOT:ظلم|LEM:ظَلَمَ|3MS
33:17:2	هُمُ	N	PRON|SUFF|3MP
33:18:1	ٱللَّهُ	N	PN|ROOT:أله|LEM:اللَّه|NOM
33:19:1	وَ	P	CONJ|PREF|LEM:و
33:19:2	لَٰكِن	P	AMD|LEM:لٰكِن
33:20:1	كَانُ	V	PERF|VF:1|ROOT:كون|LEM:كانَ|FAM:كَان|3MP
33:20:2	وٓا۟	N	PRON|SUFF|3MP
33:21:1	أَنفُسَ	N	ROOT:نفس|LEM:نَفْس|FP|ACC
33:21:2	هُمْ	N	PRON|SUFF|3MP
33:22:1	يَظْلِمُ	V	IMPF|VF:1|ROOT:ظلم|LEM:ظَلَمَ|3MP|MOOD:IND
33:22:2	ونَ	N	PRON|SUFF|3MP
34:1:1	فَ	P	REM|PREF|LEM:ف
34:1:2	أَصَابَ	V	PERF|VF:4|ROOT:صوب|LEM:أَصابَ|3MS
34:1:3	هُمْ	N	PRON|SUFF|3MP
34:2:1	سَيِّـَٔاتُ	N	ROOT:سوأ|LEM:سَيِّئَة|FP|NOM
34:3:1	مَا	N	REL|LEM:ما
34:4:1	عَمِلُ	V	PERF|VF:1|ROOT:عمل|LEM:عَمِلَ|3MP
34:4:2	وا۟	N	PRON|SUFF|3MP
34:5:1	وَ	P	CONJ|PREF|LEM:و
34:5:2	حَاقَ	V	PERF|VF:1|ROOT:حيق|LEM:حاقَ|3MS
34:6:1	بِ	P	P|PREF|LEM:ب
34:6:2	هِم	N	PRON|3MP
34:7:1	مَّا	N	REL|LEM:ما
34:8:1	كَانُ	V	PERF|VF:1|ROOT:كون|LEM:كانَ|FAM:كَان|3MP
34:8:2	وا۟	N	PRON|SUFF|3MP
34:9:1	بِ	P	P|PREF|LEM:ب
34:9:2	هِۦ	N	PRON|3MS
34:10:1	يَسْتَهْزِءُ	V	IMPF|VF:10|ROOT:هزأ|LEM:اسْتُهْزِئَ|3MP|MOOD:IND
34:10:2	ونَ	N	PRON|SUFF|3MP
35:1:1	وَ	P	CONJ|PREF|LEM:و
35:1:2	قَالَ	V	PERF|VF:1|ROOT:قول|LEM:قالَ|3MS
35:2:1	ٱلَّذِينَ	N	REL|LEM:الَّذِي|MP
35:3:1	أَشْرَكُ	V	PERF|VF:4|ROOT:شرك|LEM:أَشْرَكَ|3MP
35:3:2	وا۟	N	PRON|SUFF|3MP
35:4:1	لَوْ	P	COND|LEM:لَو
35:5:1	شَآءَ	V	PERF|VF:1|ROOT:شيأ|LEM:شاءَ|3MS
35:6:1	ٱللَّهُ	N	PN|ROOT:أله|LEM:اللَّه|NOM
35:7:1	مَا	P	NEG|LEM:ما
35:8:1	عَبَدْ	V	PERF|VF:1|ROOT:عبد|LEM:عَبَدَ|1P
35:8:2	نَا	N	PRON|SUFF|1P
35:9:1	مِن	P	P|LEM:مِن
35:10:1	دُونِ	N	ROOT:دون|LEM:دُون|GEN
35:10:2	هِۦ	N	PRON|SUFF|3MS
35:11:1	مِن	P	P|LEM:مِن
35:12:1	شَىْءٍ	N	ROOT:شيأ|LEM:شَىْء|M|INDEF|GEN
35:13:1	نَّحْنُ	N	PRON|1P
35:14:1	وَ	P	CONJ|PREF|LEM:و
35:14:2	لَآ	P	NEG|LEM:لا
35:15:1	ءَابَآؤُ	N	ROOT:أبو|LEM:آباء|MP|NOM
35:15:2	نَا	N	PRON|SUFF|1P
35:16:1	وَ	P	CONJ|PREF|LEM:و
35:16:2	لَا	P	NEG|LEM:لا
35:17:1	حَرَّمْ	V	PERF|VF:2|ROOT:حرم|LEM:حَرَّمَ|1P
35:17:2	نَا	N	PRON|SUFF|1P
35:18:1	مِن	P	P|LEM:مِن
35:19:1	دُونِ	N	ROOT:دون|LEM:دُون|GEN
35:19:2	هِۦ	N	PRON|SUFF|3MS
35:20:1	مِن	P	P|LEM:مِن
35:21:1	شَىْءٍ	N	ROOT:شيأ|LEM:شَىْء|M|INDEF|GEN
35:22:1	كَ	P	P|PREF|LEM:ك
35:22:2	ذَٰ	N	DEM|LEM:ذا|MS
35:22:3	لِ	P	DIST|SUFF|LEM:ل
35:22:4	كَ	P	ADDR|SUFF|M
35:23:1	فَعَلَ	V	PERF|VF:1|ROOT:فعل|LEM:فَعَلَ|3MS
35:24:1	ٱلَّذِينَ	N	REL|LEM:الَّذِي|MP
35:25:1	مِن	P	P|LEM:مِن
35:26:1	قَبْلِ	N	ROOT:قبل|LEM:قَبْل|GEN
35:26:2	هِمْ	N	PRON|SUFF|3MP
35:27:1	فَ	P	REM|PREF|LEM:ف
35:27:2	هَلْ	P	INTG|LEM:هَل
35:28:1	عَلَى	P	P|LEM:عَلَى
35:29:1	ٱل	P	DET|PREF|LEM:ال
35:29:2	رُّسُلِ	N	ROOT:رسل|LEM:رَسُول|MP|GEN
35:30:1	إِلَّا	P	RES|LEM:إِلّا
35:31:1	ٱلْ	P	DET|PREF|LEM:ال
35:31:2	بَلَٰغُ	N	ROOT:بلغ|LEM:بَلاغ|M|NOM
35:32:1	ٱلْ	P	DET|PREF|LEM:ال
35:32:2	مُبِينُ	N	ACT_PCPL|VF:4|ROOT:بين|LEM:مُبِين|M|NOM
36:1:1	وَ	P	CONJ|PREF|LEM:و
36:1:2	لَ	P	EMPH|PREF|LEM:ل
36:1:3	قَدْ	P	CERT|LEM:قَد
36:2:1	بَعَثْ	V	PERF|VF:1|ROOT:بعث|LEM:بَعَثَ|1P
36:2:2	نَا	N	PRON|SUFF|1P
36:3:1	فِى	P	P|LEM:فِي
36:4:1	كُلِّ	N	ROOT:كلل|LEM:كُلّ|M|GEN
36:5:1	أُمَّةٍ	N	ROOT:أمم|LEM:أُمَّة|FS|INDEF|GEN
36:6:1	رَّسُولًا	N	ROOT:رسل|LEM:رَسُول|M|INDEF|ACC
36:7:1	أَنِ	P	INT|LEM:أَن
36:8:1	ٱعْبُدُ	V	IMPV|VF:1|ROOT:عبد|LEM:عَبَدَ|2MP
36:8:2	وا۟	N	PRON|SUFF|2MP
36:9:1	ٱللَّهَ	N	PN|ROOT:أله|LEM:اللَّه|ACC
36:10:1	وَ	P	CONJ|PREF|LEM:و
