1:1:1	سُورَةٌ	N	ROOT:سور|LEM:سُورَة|F|INDEF|NOM
16:11:1	سُبْحَٰنَ	N	ROOT:سبح|LEM:سُبْحان|M|ACC
16:11:2	كَ	N	PRON|SUFF|2MS
16:12:1	هَٰ	P	ATT|PREF|LEM:ه
16:12:2	ذَا	N	DEM|LEM:ذا|MS
16:13:1	بُهْتَٰنٌ	N	ROOT:بهت|LEM:بُهْتان|M|INDEF|NOM
16:14:1	عَظِيمٌ	N	ROOT:عظم|LEM:عَظِيم|MS|INDEF|NOM|ADJ
17:1:1	يَعِظُ	V	IMPF|VF:1|ROOT:وعظ|LEM:وَعَظْ|3MS|MOOD:IND
17:1:2	كُمُ	N	PRON|SUFF|2MP
17:2:1	ٱللَّهُ	N	PN|ROOT:أله|LEM:اللَّه|NOM
17:3:1	أَن	P	SUB|LEM:أَن
17:4:1	تَعُودُ	V	IMPF|VF:1|ROOT:عود|LEM:عادَ|2MP|MOOD:SUBJ
17:4:2	وا۟	N	PRON|SUFF|2MP
17:5:1	لِ	P	P|PREF|LEM:ل
17:5:2	مِثْلِ	N	ROOT:مثل|LEM:مِثْل|M|GEN
17:5:3	هِۦٓ	N	PRON|SUFF|3MS
17:6:1	أَبَدًا	N	T|ROOT:أبد|LEM:أَبَدًا|M|INDEF|ACC
17:7:1	إِن	P	COND|LEM:إِن
17:8:1	كُن	V	PERF|VF:1|ROOT:كون|LEM:كانَ|FAM:كَان|2MP
17:8:2	تُم	N	PRON|SUFF|2MP
17:9:1	مُّؤْمِنِينَ	N	ACT_PCPL|VF:4|ROOT:أمن|LEM:مُؤْمِن|MP|ACC
18:1:1	وَ	P	CONJ|PREF|LEM:و
18:1:2	يُبَيِّنُ	V	IMPF|VF:2|ROOT:بين|LEM:بَيَّنُ|3MS|MOOD:IND
18:2:1	ٱللَّهُ	N	PN|ROOT:أله|LEM:اللَّه|NOM
18:3:1	لَ	P	P|PREF|LEM:ل
18:3:2	كُمُ	N	PRON|2MP
18:4:1	ٱلْ	P	DET|PREF|LEM:ال
18:4:2	ءَايَٰتِ	N	ROOT:أيي|LEM:آيَة|FP|ACC
18:5:1	وَ	P	CONJ|PREF|LEM:و
18:5:2	ٱللَّهُ	N	PN|ROOT:أله|LEM:اللَّه|NOM
18:6:1	عَلِيمٌ	N	ROOT:علم|LEM:عَلِيم|MS|INDEF|NOM
18:7:1	حَكِيمٌ	N	ROOT:حكم|LEM:حَكِيم|MS|INDEF|NOM|ADJ
19:1:1	إِنَّ	P	ACC|LEM:إِنّ|FAM:إِنّ
19:2:1	ٱلَّذِينَ	N	REL|LEM:الَّذِي|MP
19:3:1	يُحِبُّ	V	IMPF|VF:4|ROOT:حبب|LEM:أَحْبَبْ|3MP|MOOD:IND
19:3:2	ونَ	N	PRON|SUFF|3MP
19:4:1	أَن	P	SUB|LEM:أَن
19:5:1	تَشِيعَ	V	IMPF|VF:1|ROOT:شيع|LEM:تَشِيعَ|3FS|MOOD:SUBJ
19:6:1	ٱلْ	P	DET|PREF|LEM:ال
19:6:2	فَٰحِشَةُ	N	ROOT:فحش|LEM:فاحِشَة|F|NOM
19:7:1	فِى	P	P|LEM:فِي
19:8:1	ٱلَّذِينَ	N	REL|LEM:الَّذِي|MP
19:9:1	ءَامَنُ	V	PERF|VF:4|ROOT:أمن|LEM:آمَنَ|3MP
19:9:2	وا۟	N	PRON|SUFF|3MP
19:10:1	لَ	P	P|PREF|LEM:ل
19:10:2	هُمْ	N	PRON|3MP
19:11:1	عَذَابٌ	N	ROOT:عذب|LEM:عَذاب|M|INDEF|NOM
19:12:1	أَلِيمٌ	N	ROOT:ألم|LEM:أَلِيم|MS|INDEF|NOM|ADJ
19:13:1	فِى	P	P|LEM:فِي
19:14:1	ٱل	P	DET|PREF|LEM:ال
19:14:2	دُّنْيَا	N	ROOT:دنو|LEM:دُنْيا|FS|GEN
19:15:1	وَ	P	CONJ|PREF|LEM:و
19:15:2	ٱلْ	P	DET|PREF|LEM:ال
19:15:3	ءَاخِرَةِ	N	ROOT:أخر|LEM:آخِر|FS|GEN
19:16:1	وَ	P	REM|PREF|LEM:و
19:16:2	ٱللَّهُ	N	PN|ROOT:أله|LEM:اللَّه|NOM
19:17:1	يَعْلَمُ	V	IMPF|VF:1|ROOT:علم|LEM:عَلِمَ|3MS|MOOD:IND
19:18:1	وَ	P	CIRC|PREF|LEM:و
19:18:2	أَنتُمْ	N	PRON|2MP
19:19:1	لَا	P	NEG|LEM:لا
19:20:1	تَعْلَمُ	V	IMPF|VF:1|ROOT:علم|LEM:عَلِمَ|2MP|MOOD:IND
19:20:2	ونَ	N	PRON|SUFF|2MP
20:1:1	وَ	P	CONJ|PREF|LEM:و
20:1:2	لَوْلَا	P	COND|LEM:لَوْلا
20:2:1	فَضْلُ	N	ROOT:فضل|LEM:فَضْل|M|NOM
20:3:1	ٱللَّهِ	N	PN|ROOT:أله|LEM:اللَّه|GEN
20:4:1	عَلَيْ	P	P|LEM:عَلَى
20:4:2	كُمْ	N	PRON|SUFF|2MP
20:5:1	وَ	P	CONJ|PREF|LEM:و
20:5:2	رَحْمَتُ	N	ROOT:رحم|LEM:رَحْمَة|F|NOM
20:5:3	هُۥ	N	PRON|SUFF|3MS
20:6:1	وَ	P	CONJ|PREF|LEM:و
20:6:2	أَنَّ	P	ACC|LEM:أَنّ|FAM:إِنّ
20:7:1	ٱللَّهَ	N	PN|ROOT:أله|LEM:اللَّه|ACC
20:8:1	رَءُوفٌ	N	ROOT:رأف|LEM:رَءُوف|MS|INDEF|NOM
20:9:1	رَّحِيمٌ	N	ROOT:رحم|LEM:رَحِيم|MS|INDEF|NOM|ADJ
21:1:1	يَٰٓ	P	VOC|PREF|LEM:ي
21:1:2	أَيُّ	N	ROOT:أيي|LEM:أَيّ|ACC
21:1:3	هَا	P	ATT|SUFF|LEM:ه
21:2:1	ٱلَّذِينَ	N	REL|LEM:الَّذِي|MP
21:3:1	ءَامَنُ	V	PERF|VF:4|ROOT:أمن|LEM:آمَنَ|3MP
21:3:2	وا۟	N	PRON|SUFF|3MP
21:4:1	لَا	P	PRO|LEM:لا
21:5:1	تَتَّبِعُ	V	IMPF|VF:8|ROOT:تبع|LEM:اتَّبَعَ|2MP|MOOD:JUS
21:5:2	وا۟	N	PRON|SUFF|2MP
21:6:1	خُطُوَٰتِ	N	ROOT:خطو|LEM:خُطُوَة|FP|ACC
21:7:1	ٱل	P	DET|PREF|LEM:ال
21:7:2	شَّيْطَٰنِ	N	PN|ROOT:شطن|LEM:شَيْطان|M|GEN
21:8:1	وَ	P	CONJ|PREF|LEM:و
21:8:2	مَن	N	COND|LEM:مَن
21:9:1	يَتَّبِعْ	V	IMPF|VF:8|ROOT:تبع|LEM:اتَّبَعَ|3MS|MOOD:JUS
21:10:1	خُطُوَٰتِ	N	ROOT:خطو|LEM:خُطُوَة|FP|GEN
21:11:1	ٱل	P	DET|PREF|LEM:ال
21:11:2	شَّيْطَٰنِ	N	PN|ROOT:شطن|LEM:شَيْطان|M|GEN
21:12:1	فَ	P	REM|PREF|LEM:ف
21:12:2	إِنَّ	P	ACC|LEM:إِنّ|FAM:إِنّ
21:12:3	هُۥ	N	PRON|SUFF|3MS
21:13:1	يَأْمُرُ	V	IMPF|VF:1|ROOT:أمر|LEM:أَمَرَ|3MS|MOOD:IND
21:14:1	بِ	P	P|PREF|LEM:ب
21:14:2	ٱلْ	P	DET|PREF|LEM:ال
21:14:3	فَحْشَآءِ	N	ROOT:فحش|LEM:فَحْشاء|FS|GEN
21:15:1	وَ	P	CONJ|PREF|LEM:و
21:15:2	ٱلْ	P	DET|PREF|LEM:ال
21:15:3	مُنكَرِ	N	PASS_PCPL|VF:4|ROOT:نكر|LEM:مُنكَر|M|GEN
21:16:1	وَ	P	CONJ|PREF|LEM:و
21:16:2	لَوْلَا	P	COND|LEM:لَوْلا
21:17:1	فَضْلُ	N	ROOT:فضل|LEM:فَضْل|M|NOM
21:18:1	ٱللَّهِ	N	PN|ROOT:أله|LEM:اللَّه|GEN
21:19:1	عَلَيْ	P	P|LEM:عَلَى
21:19:2	كُمْ	N	PRON|SUFF|2MP
21:20:1	وَ	P	CONJ|PREF|LEM:و
21:20:2	رَحْمَتُ	N	ROOT:رحم|LEM:رَحْمَة|F|NOM
21:20:3	هُۥ	N	PRON|SUFF|3MS
21:21:1	مَا	P	NEG|LEM:ما
21:22:1	زَكَىٰ	V	PERF|VF:1|ROOT:زكو|LEM:زَكَى|3MS
21:23:1	مِن	P	P|LEM:مِن
21:23:2	كُم	N	PRON|SUFF|2MP
21:24:1	مِّنْ	P	P|LEM:مِن
21:25:1	أَحَدٍ	N	ROOT:أحد|LEM:أَحَد|M|INDEF|GEN
21:26:1	أَبَدًا	N	T|ROOT:أبد|LEM:أَبَدًا|M|INDEF|ACC
21:27:1	وَ	P	CONJ|PREF|LEM:و
21:27:2	لَٰكِنَّ	P	ACC|LEM:لٰكِنّ|FAM:إِنّ
21:28:1	ٱللَّهَ	N	PN|ROOT:أله|LEM:اللَّه|ACC
21:29:1	يُزَكِّى	V	IMPF|VF:2|ROOT:زكو|LEM:زَكَّى|3MS|MOOD:IND
21:30:1	مَن	N	REL|LEM:مَن
21:31:1	يَشَآءُ	V	IMPF|VF:1|ROOT:شيأ|LEM:شاءَ|3MS|MOOD:IND
21:32:1	وَ	P	CONJ|PREF|LEM:و
21:32:2	ٱللَّهُ	N	PN|ROOT:أله|LEM:اللَّه|NOM
21:33:1	سَمِيعٌ	N	ROOT:سمع|LEM:سَمِيع|MS|INDEF|NOM
21:34:1	عَلِيمٌ	N	ROOT:علم|LEM:عَلِيم|MS|INDEF|NOM|ADJ
22:1:1	وَ	P	CONJ|PREF|LEM:و
22:1:2	لَا	P	PRO|LEM:لا
22:2:1	يَأْتَلِ	V	IMPF|VF:8|ROOT:ألو|LEM:يَأْتَلِ|3MS|MOOD:JUS
22:3:1	أُو۟لُوا۟	N	LEM:ذُو|MP|NOM
22:4:1	ٱلْ	P	DET|PREF|LEM:ال
22:4:2	فَضْلِ	N	ROOT:فضل|LEM:فَضْل|M|GEN
22:5:1	مِن	P	P|LEM:مِن
22:5:2	كُمْ	N	PRON|SUFF|2MP
22:6:1	وَ	P	CONJ|PREF|LEM:و
22:6:2	ٱل	P	DET|PREF|LEM:ال
22:6:3	سَّعَةِ	N	ROOT:وسع|LEM:سَعَة|F|GEN
22:7:1	أَن	P	SUB|LEM:أَن
22:8:1	يُؤْتُ	V	IMPF|VF:4|ROOT:أتي|LEM:آتَى|3MP|MOOD:SUBJ
22:8:2	وٓا۟	N	PRON|SUFF|3MP
22:9:1	أُو۟لِى	N	LEM:ذُو|MP|ACC
22:10:1	ٱلْ	P	DET|PREF|LEM:ال
22:10:2	قُرْبَىٰ	N	ROOT:قرب|LEM:قُرْبَى|F|GEN
22:11:1	وَ	P	CONJ|PREF|LEM:و
22:11:2	ٱلْ	P	DET|PREF|LEM:ال
22:11:3	مَسَٰكِينَ	N	ROOT:سكن|LEM:مِسْكِين|MP|ACC
22:12:1	وَ	P	CONJ|PREF|LEM:و
22:12:2	ٱلْ	P	DET|PREF|LEM:ال
22:12:3	مُهَٰجِرِينَ	N	ACT_PCPL|VF:3|ROOT:هجر|LEM:مُهاجِر|MP|ACC
22:13:1	فِى	P	P|LEM:فِي
22:14:1	سَبِيلِ	N	ROOT:سبل|LEM:سَبِيل|M|GEN
22:15:1	ٱللَّهِ	N	PN|ROOT:أله|LEM:اللَّه|GEN
22:16:1	وَ	P	CONJ|PREF|LEM:و
22:16:2	لْ	P	IMPV|PREF|LEM:ل
22:16:3	يَعْفُ	V	IMPF|VF:1|ROOT:عفو|LEM:عَفا|3MP|MOOD:JUS
22:16:4	وا۟	N	PRON|SUFF|3MP
22:17:1	وَ	P	CONJ|PREF|LEM:و
22:17:2	لْ	P	IMPV|PREF|LEM:ل
22:17:3	يَصْفَحُ	V	IMPF|VF:1|ROOT:صفح|LEM:يَصْفَحُ|3MP|MOOD:JUS
22:17:4	وٓا۟	N	PRON|SUFF|3MP
22:18:1	أَ	N	INTG|PREF|LEM:أ
22:18:2	لَا	P	NEG|LEM:لا
22:19:1	تُحِبُّ	V	IMPF|VF:4|ROOT:حبب|LEM:أَحْبَبْ|2MP|MOOD:IND
22:19:2	ونَ	N	PRON|SUFF|2MP
22:20:1	أَن	P	SUB|LEM:أَن
22:21:1	يَغْفِرَ	V	IMPF|VF:1|ROOT:غفر|LEM:غَفَرَ|3MS|MOOD:SUBJ
22:22:1	ٱللَّهُ	N	PN|ROOT:أله|LEM:اللَّه|NOM
22:23:1	لَ	P	P|PREF|LEM:ل
22:23:2	كُمْ	N	PRON|2MP
22:24:1	وَ	P	CONJ|PREF|LEM:و
22:24:2	ٱللَّهُ	N	PN|ROOT:أله|LEM:اللَّه|NOM
22:25:1	غَفُورٌ	N	ROOT:غفر|LEM:غَفُور|MS|INDEF|NOM
22:26:1	رَّحِيمٌ	N	ROOT:رحم|LEM:رَحِيم|MS|INDEF|NOM|ADJ
23:1:1	إِنَّ	P	ACC|LEM:إِنّ|FAM:إِنّ
23:2:1	ٱلَّذِينَ	N	REL|LEM:الَّذِي|MP
23:3:1	يَرْمُ	V	IMPF|VF:1|ROOT:رمي|LEM:رَمَى|3MP|MOOD:IND
23:3:2	ونَ	N	PRON|SUFF|3MP
23:4:1	ٱلْ	P	DET|PREF|LEM:ال
23:4:2	مُحْصَنَٰتِ	N	PASS_PCPL|VF:4|ROOT:حصن|LEM:مُحْصَنَة|FP|ACC
23:5:1	ٱلْ	P	DET|PREF|LEM:ال
23:5:2	غَٰفِلَٰتِ	N	ACT_PCPL|VF:1|ROOT:غفل|LEM:غافِلَة|FP|ACC|ADJ
23:6:1	ٱلْ	P	DET|PREF|LEM:ال
23:6:2	مُؤْمِنَٰتِ	N	ACT_PCPL|VF:4|ROOT:أمن|LEM:مُؤْمِنَة|FP|ACC|ADJ
23:7:1	لُعِنُ	V	PERF|VF:1|PASS|ROOT:لعن|LEM:لَعَنَ|3MP
23:7:2	وا۟	N	PRON|SUFF|3MP
23:8:1	فِى	P	P|LEM:فِي
23:9:1	ٱل	P	DET|PREF|LEM:ال
23:9:2	دُّنْيَا	N	ROOT:دنو|LEM:دُنْيا|FS|GEN
23:10:1	وَ	P	CONJ|PREF|LEM:و
23:10:2	ٱلْ	P	DET|PREF|LEM:ال
23:10:3	ءَاخِرَةِ	N	ROOT:أخر|LEM:آخِر|FS|GEN
23:11:1	وَ	P	CONJ|PREF|LEM:و
23:11:2	لَ	P	P|PREF|LEM:ل
23:11:3	هُمْ	N	PRON|3MP
23:12:1	عَذَابٌ	N	ROOT:عذب|LEM:عَذاب|M|INDEF|NOM
23:13:1	عَظِيمٌ	N	ROOT:عظم|LEM:عَظِيم|MS|INDEF|NOM|ADJ
24:1:1	يَوْمَ	N	T|ROOT:يوم|LEM:يَوْم|M|ACC
24:2:1	تَشْهَدُ	V	IMPF|VF:1|ROOT:شهد|LEM:شَهِدَ|3FS|MOOD:IND
24:3:1	عَلَيْ	P	P|LEM:عَلَى
24:3:2	هِمْ	N	PRON|SUFF|3MP
24:4:1	أَلْسِنَتُ	N	ROOT:لسن|LEM:لِسان|MP|NOM
24:4:2	هُمْ	N	PRON|SUFF|3MP
24:5:1	وَ	P	CONJ|PREF|LEM:و
24:5:2	أَيْدِي	N	ROOT:يدي|LEM:يَد|FP|NOM
24:5:3	هِمْ	N	PRON|SUFF|3MP
24:6:1	وَ	P	CONJ|PREF|LEM:و
24:6:2	أَرْجُلُ	N	ROOT:رجل|LEM:رِجْل|FP|NOM
24:6:3	هُم	N	PRON|SUFF|3MP
24:7:1	بِ	P	P|PREF|LEM:ب
24:7:2	مَا	N	REL|LEM:ما
24:8:1	كَانُ	V	PERF|VF:1|ROOT:كون|LEM:كانَ|FAM:كَان|3MP
24:8:2	وا۟	N	PRON|SUFF|3MP
24:9:1	يَعْمَلُ	V	IMPF|VF:1|ROOT:عمل|LEM:عَمِلَ|3MP|MOOD:IND
24:9:2	ونَ	N	PRON|SUFF|3MP
25:1:1	يَوْمَ	N	T|ROOT:يوم|LEM:يَوْم
25:1:2	ئِذٍ	N	T|LEM:إِذ
25:2:1	يُوَفِّي	V	IMPF|VF:2|ROOT:وفي|LEM:وَفَّى|3MS|MOOD:IND
25:2:2	هِمُ	N	PRON|SUFF|3MP
25:3:1	ٱللَّهُ	N	PN|ROOT:أله|LEM:اللَّه|NOM
25:4:1	دِينَ	N	ROOT:دين|LEM:دِين|M|ACC
25:4:2	هُمُ	N	PRON|SUFF|3MP
25:5:1	ٱلْ	P	DET|PREF|LEM:ال
25:5:2	حَقَّ	N	ROOT:حقق|LEM:حَقّ|M|ACC|ADJ
25:6:1	وَ	P	CONJ|PREF|LEM:و
25:6:2	يَعْلَمُ	V	IMPF|VF:1|ROOT:علم|LEM:عَلِمَ|3MP|MOOD:IND
25:6:3	ونَ	N	PRON|SUFF|3MP
25:7:1	أَنَّ	P	ACC|LEM:أَنّ|FAM:إِنّ
25:8:1	ٱللَّهَ	N	PN|ROOT:أله|LEM:اللَّه|ACC
25:9:1	هُوَ	N	PRON|3MS
25:10:1	ٱلْ	P	DET|PREF|LEM:ال
25:10:2	حَقُّ	N	ROOT:حقق|LEM:حَقّ|M|NOM
25:11:1	ٱلْ	P	DET|PREF|LEM:ال
25:11:2	مُبِينُ	N	ACT_PCPL|VF:4|ROOT:بين|LEM:مُبِين|M|NOM|ADJ
26:1:1	ٱلْ	P	DET|PREF|LEM:ال
26:1:2	خَبِيثَٰتُ	N	ROOT:خبث|LEM:خَبِيثَة|FP|NOM
26:2:1	لِ	P	P|PREF|LEM:ل
26:2:2	لْ	P	DET|PREF|LEM:ال
26:2:3	خَبِيثِينَ	N	ROOT:خبث|LEM:خَبِيث|MP|GEN
26:3:1	وَ	P	CONJ|PREF|LEM:و
26:3:2	ٱلْ	P	DET|PREF|LEM:ال
26:3:3	خَبِيثُونَ	N	ROOT:خبث|LEM:خَبِيث|MP|NOM
26:4:1	لِ	P	P|PREF|LEM:ل
26:4:2	لْ	P	DET|PREF|LEM:ال
26:4:3	خَبِيثَٰتِ	N	ROOT:خبث|LEM:خَبِيثَة|FP|GEN
26:5:1	وَ	P	CONJ|PREF|LEM:و
26:5:2	ٱل	P	DET|PREF|LEM:ال
26:5:3	طَّيِّبَٰتُ	N	ROOT:طيب|LEM:طَيِّبَة|FP|NOM
26:6:1	لِ	P	P|PREF|LEM:ل
26:6:2	ل	P	DET|PREF|LEM:ال
26:6:3	طَّيِّبِينَ	N	ROOT:طيب|LEM:طَيِّب|MP|GEN
26:7:1	وَ	P	CONJ|PREF|LEM:و
26:7:2	ٱل	P	DET|PREF|LEM:ال
26:7:3	طَّيِّبُونَ	N	ROOT:طيب|LEM:طَيِّب|MP|NOM
26:8:1	لِ	P	P|PREF|LEM:ل
26:8:2	ل	P	DET|PREF|LEM:ال
26:8:3	طَّيِّبَٰتِ	N	ROOT:طيب|LEM:طَيِّبَة|FP|GEN
26:9:1	أُو۟لَٰٓئِ	N	DEM|LEM:ذا|P
26:9:2	كَ	P	ADDR|SUFF|M
26:10:1	مُبَرَّءُونَ	N	PASS_PCPL|VF:2|ROOT:برأ|LEM:مُبَرَّء|MP|NOM
26:11:1	مِ	P	P|LEM:مِن
26:11:2	مَّا	N	REL|LEM:ما
26:12:1	يَقُولُ	V	IMPF|VF:1|ROOT:قول|LEM:قالَ|3MP|MOOD:IND
26:12:2	ونَ	N	PRON|SUFF|3MP
26:13:1	لَ	P	P|PREF|LEM:ل
26:13:2	هُم	N	PRON|3MP
26:14:1	مَّغْفِرَةٌ	N	ROOT:غفر|LEM:مَغْفِرَة|F|INDEF|NOM
26:15:1	وَ	P	CONJ|PREF|LEM:و
26:15:2	رِزْقٌ	N	ROOT:رزق|LEM:رِزْق|M|INDEF|NOM
26:16:1	كَرِيمٌ	N	ROOT:كرم|LEM:كَرِيم|MS|INDEF|NOM|ADJ
27:1:1	يَٰٓ	P	VOC|PREF|LEM:ي
27:1:2	أَيُّ	N	ROOT:أيي|LEM:أَيّ|ACC
27:1:3	هَا	P	ATT|SUFF|LEM:ه
27:2:1	ٱلَّذِينَ	N	REL|LEM:الَّذِي|MP
27:3:1	ءَامَنُ	V	PERF|VF:4|ROOT:أمن|LEM:آمَنَ|3MP
27:3:2	وا۟	N	PRON|SUFF|3MP
27:4:1	لَا	P	PRO|LEM:لا
27:5:1	تَدْخُلُ	V	IMPF|VF:1|ROOT:دخل|LEM:دَخَلَ|2MP|MOOD:JUS
27:5:2	وا۟	N	PRON|SUFF|2MP
27:6:1	بُيُوتًا	N	ROOT:بيت|LEM:بَيْت|MP|INDEF|ACC
27:7:1	غَيْرَ	N	ROOT:غير|LEM:غَيْر|M|ACC
27:8:1	بُيُوتِ	N	ROOT:بيت|LEM:بَيْت|MP|GEN
27:8:2	كُمْ	N	PRON|SUFF|2MP
27:9:1	حَتَّىٰ	P	P|LEM:حَتَّى
27:10:1	تَسْتَأْنِسُ	V	IMPF|VF:10|ROOT:أنس|LEM:تَسْتَأْنِسُ|2MP|MOOD:SUBJ
27:10:2	وا۟	N	PRON|SUFF|2MP
27:11:1	وَ	P	CONJ|PREF|LEM:و
27:11:2	تُسَلِّمُ	V	IMPF|VF:2|ROOT:سلم|LEM:سَلَّمَ|2MP|MOOD:SUBJ
27:11:3	وا۟	N	PRON|SUFF|2MP
27:12:1	عَلَىٰٓ	P	P|LEM:عَلَى
27:13:1	أَهْلِ	N	ROOT:أهل|LEM:أَهْل|M|GEN
27:13:2	هَا	N	PRON|SUFF|3FS
27:14:1	ذَٰ	N	DEM|LEM:ذا|MS
27:14:2	لِ	P	DIST|SUFF|LEM:ل
27:14:3	كُمْ	P	ADDR|SUFF|MP
27:15:1	خَيْرٌ	N	ROOT:خير|LEM:خَيْر|MS|INDEF|NOM
27:16:1	لَّ	P	P|PREF|LEM:ل
27:16:2	كُمْ	N	PRON|2MP
27:17:1	لَعَلَّ	P	ACC|LEM:لَعَلّ|FAM:إِنّ
27:17:2	كُمْ	N	PRON|SUFF|2MP
27:18:1	تَذَكَّرُ	V	IMPF|VF:5|ROOT:ذكر|LEM:تَذَكَّرَ|2MP|MOOD:IND
27:18:2	ونَ	N	PRON|SUFF|2MP
28:1:1	فَ	P	REM|PREF|LEM:ف
28:1:2	إِن	P	COND|LEM:إِن
28:2:1	لَّمْ	P	NEG|LEM:لَم
28:3:1	تَجِدُ	V	IMPF|VF:1|ROOT:وجد|LEM:وَجَدَ|2MP|MOOD:JUS
28:3:2	وا۟	N	PRON|SUFF|2MP
28:4:1	فِي	P	P|LEM:فِي
28:4:2	هَآ	N	PRON|SUFF|3FS
28:5:1	أَحَدًا	N	ROOT:أحد|LEM:أَحَد|M|INDEF|ACC
28:6:1	فَ	P	REM|PREF|LEM:ف
28:6:2	لَا	P	PRO|LEM:لا
28:7:1	تَدْخُلُ	V	IMPF|VF:1|ROOT:دخل|LEM:دَخَلَ|2MP|MOOD:JUS
28:7:2	و	N	PRON|SUFF|2MP
28:7:3	هَا	N	PRON|SUFF|3FS
28:8:1	حَتَّىٰ	P	P|LEM:حَتَّى
28:9:1	يُؤْذَنَ	V	IMPF|VF:1|PASS|ROOT:أذن|LEM:أَذِنَ|3MS|MOOD:SUBJ
28:10:1	لَ	P	P|PREF|LEM:ل
28:10:2	كُمْ	N	PRON|2MP
28:11:1	وَ	P	CONJ|PREF|LEM:و
28:11:2	إِن	P	COND|LEM:إِن
28:12:1	قِيلَ	V	PERF|VF:1|PASS|ROOT:قول|LEM:قالَ|3MS
28:13:1	لَ	P	P|PREF|LEM:ل
28:13:2	كُمُ	N	PRON|2MP
28:14:1	ٱرْجِعُ	V	IMPV|VF:1|ROOT:رجع|LEM:رَجَعَ|2MP
28:14:2	وا۟	N	PRON|SUFF|2MP
28:15:1	فَ	P	REM|PREF|LEM:ف
28:15:2	ٱرْجِعُ	V	IMPV|VF:1|ROOT:رجع|LEM:رَجَعَ|2MP
28:15:3	وا۟	N	PRON|SUFF|2MP
28:16:1	هُوَ	N	PRON|3MS
28:17:1	أَزْكَىٰ	N	ROOT:زكو|LEM:أَزْكَى|NOM
28:18:1	لَ	P	P|PREF|LEM:ل
28:18:2	كُمْ	N	PRON|2MP
28:19:1	وَ	P	CONJ|PREF|LEM:و
28:19:2	ٱللَّهُ	N	PN|ROOT:أله|LEM:اللَّه|NOM
28:20:1	بِ	P	P|PREF|LEM:ب
28:20:2	مَا	N	REL|LEM:ما
28:21:1	تَعْمَلُ	V	IMPF|VF:1|ROOT:عمل|LEM:عَمِلَ|2MP|MOOD:IND
28:21:2	ونَ	N	PRON|SUFF|2MP
28:22:1	عَلِيمٌ	N	ROOT:علم|LEM:عَلِيم|MS|INDEF|NOM
29:1:1	لَّيْسَ	V	PERF|VF:1|ROOT:ليس|LEM:لَيْسَ|FAM:كَان|3MS
29:2:1	عَلَيْ	P	P|LEM:عَلَى
29:2:2	كُمْ	N	PRON|SUFF|2MP
29:3:1	جُنَاحٌ	N	ROOT:جنح|LEM:جُناح|M|INDEF|NOM
29:4:1	أَن	P	SUB|LEM:أَن
29:5:1	تَدْخُلُ	V	IMPF|VF:1|ROOT:دخل|LEM:دَخَلَ|2MP|MOOD:SUBJ
29:5:2	وا۟	N	PRON|SUFF|2MP
29:6:1	بُيُوتًا	N	ROOT:بيت|LEM:بَيْت|MP|INDEF|ACC
29:7:1	غَيْرَ	N	ROOT:غير|LEM:غَيْر|M|ACC
29:8:1	مَسْكُونَةٍ	N	PASS_PCPL|VF:1|ROOT:سكن|LEM:مَسْكُونَة|F|INDEF|GEN
29:9:1	فِي	P	P|LEM:فِي
29:9:2	هَا	N	PRON|SUFF|3FS
29:10:1	مَتَٰعٌ	N	ROOT:متع|LEM:مَتاع|M|INDEF|NOM
29:11:1	لَّ	P	P|PREF|LEM:ل
29:11:2	كُمْ	N	PRON|2MP
29:12:1	وَ	P	CONJ|PREF|LEM:و
29:12:2	ٱللَّهُ	N	PN|ROOT:أله|LEM:اللَّه|NOM
29:13:1	يَعْلَمُ	V	IMPF|VF:1|ROOT:علم|LEM:عَلِمَ|3MS|MOOD:IND
29:14:1	مَا	N	REL|LEM:ما
29:15:1	تُبْدُ	V	IMPF|VF:4|ROOT:بدو|LEM:يُبْدِيَ|2MP|MOOD:IND
29:15:2	ونَ	N	PRON|SUFF|2MP
29:16:1	وَ	P	CONJ|PREF|LEM:و
29:16:2	مَا	N	REL|LEM:ما
29:17:1	تَكْتُمُ	V	IMPF|VF:1|ROOT:كتم|LEM:كَتَمَ|2MP|MOOD:IND
29:17:2	ونَ	N	PRON|SUFF|2MP
30:1:1	قُل	V	IMPV|VF:1|ROOT:قول|LEM:قالَ|2MS
30:2:1	لِّ	P	P|PREF|LEM:ل
30:2:2	لْ	P	DET|PREF|LEM:ال
30:2:3	مُؤْمِنِينَ	N	ACT_PCPL|VF:4|ROOT:أمن|LEM:مُؤْمِن|MP|GEN
30:3:1	يَغُضُّ	V	IMPF|VF:1|ROOT:غضض|LEM:يَغُضُّ|3MP|MOOD:JUS
30:3:2	وا۟	N	PRON|SUFF|3MP
30:4:1	مِنْ	P	P|LEM:مِن
30:5:1	أَبْصَٰرِ	N	ROOT:بصر|LEM:بَصَر|MP|GEN
30:5:2	هِمْ	N	PRON|SUFF|3MP
30:6:1	وَ	P	CONJ|PREF|LEM:و
30:6:2	يَحْفَظُ	V	IMPF|VF:1|ROOT:حفظ|LEM:حَفِظَ|3MP|MOOD:JUS
30:6:3	وا۟	N	PRON|SUFF|3MP
30:7:1	فُرُوجَ	N	ROOT:فرج|LEM:فَرْج|MP|ACC
30:7:2	هُمْ	N	PRON|SUFF|3MP
