1:1:1	الٓمٓ	P	INL|
22:2:2	هِۦ	N	PRON|SUFF|3MS
22:3:1	خَلْقُ	N	ROOT:خلق|LEM:خَلْق|M|NOM
22:4:1	ٱل	P	DET|PREF|LEM:ال
22:4:2	سَّمَٰوَٰتِ	N	ROOT:سمو|LEM:سَماء|FP|GEN
22:5:1	وَ	P	CONJ|PREF|LEM:و
22:5:2	ٱلْ	P	DET|PREF|LEM:ال
22:5:3	أَرْضِ	N	ROOT:أرض|LEM:أَرْض|F|GEN
22:6:1	وَ	P	CONJ|PREF|LEM:و
22:6:2	ٱخْتِلَٰفُ	N	VN|VF:8|ROOT:خلف|LEM:اخْتِلاف|M|NOM
22:7:1	أَلْسِنَتِ	N	ROOT:لسن|LEM:لِسان|MP|GEN
22:7:2	كُمْ	N	PRON|SUFF|2MP
22:8:1	وَ	P	CONJ|PREF|LEM:و
22:8:2	أَلْوَٰنِ	N	ROOT:لون|LEM:لَوْن|MP|GEN
22:8:3	كُمْ	N	PRON|SUFF|2MP
22:9:1	إِنَّ	P	ACC|LEM:إِنّ|FAM:إِنّ
22:10:1	فِى	P	P|LEM:فِي
22:11:1	ذَٰ	N	DEM|LEM:ذا|MS
22:11:2	لِ	P	DIST|SUFF|LEM:ل
22:11:3	كَ	P	ADDR|SUFF|M
22:12:1	لَ	P	EMPH|PREF|LEM:ل
22:12:2	ءَايَٰتٍ	N	ROOT:أيي|LEM:آيَة|FP|INDEF|GEN
22:13:1	لِّ	P	P|PREF|LEM:ل
22:13:2	لْ	P	DET|PREF|LEM:ال
22:13:3	عَٰلِمِينَ	N	ACT_PCPL|VF:1|ROOT:علم|LEM:عالِم|MP|GEN
23:1:1	وَ	P	CONJ|PREF|LEM:و
23:1:2	مِنْ	P	P|LEM:مِن
23:2:1	ءَايَٰتِ	N	ROOT:أيي|LEM:آيَة|FP|GEN
23:2:2	هِۦ	N	PRON|SUFF|3MS
23:3:1	مَنَامُ	N	ROOT:نوم|LEM:مَنام|M|NOM
23:3:2	كُم	N	PRON|SUFF|2MP
23:4:1	بِ	P	P|PREF|LEM:ب
23:4:2	ٱلَّ	P	DET|PREF|LEM:ال
23:4:3	يْلِ	N	ROOT:ليل|LEM:لَيْل|M|GEN
23:5:1	وَ	P	CONJ|PREF|LEM:و
23:5:2	ٱل	P	DET|PREF|LEM:ال
23:5:3	نَّهَارِ	N	ROOT:نهر|LEM:نَهار|M|GEN
23:6:1	وَ	P	CONJ|PREF|LEM:و
23:6:2	ٱبْتِغَآؤُ	N	VN|VF:8|ROOT:بغي|LEM:ابْتِغاء|M|NOM
23:6:3	كُم	N	PRON|SUFF|2MP
23:7:1	مِّن	P	P|LEM:مِن
23:8:1	فَضْلِ	N	ROOT:فضل|LEM:فَضْل|M|GEN
23:8:2	هِۦٓ	N	PRON|SUFF|3MS
23:9:1	إِنَّ	P	ACC|LEM:إِنّ|FAM:إِنّ
23:10:1	فِى	P	P|LEM:فِي
23:11:1	ذَٰ	N	DEM|LEM:ذا|MS
23:11:2	لِ	P	DIST|SUFF|LEM:ل
23:11:3	كَ	P	ADDR|SUFF|M
23:12:1	لَ	P	EMPH|PREF|LEM:ل
23:12:2	ءَايَٰتٍ	N	ROOT:أيي|LEM:آيَة|FP|INDEF|GEN
23:13:1	لِّ	P	P|PREF|LEM:ل
23:13:2	قَوْمٍ	N	ROOT:قوم|LEM:قَوْم|M|INDEF|GEN
23:14:1	يَسْمَعُ	V	IMPF|VF:1|ROOT:سمع|LEM:سَمِعَ|3MP|MOOD:IND
23:14:2	ونَ	N	PRON|SUFF|3MP
24:1:1	وَ	P	CONJ|PREF|LEM:و
24:1:2	مِنْ	P	P|LEM:مِن
24:2:1	ءَايَٰتِ	N	ROOT:أيي|LEM:آيَة|FP|GEN
24:2:2	هِۦ	N	PRON|SUFF|3MS
24:3:1	يُرِي	V	IMPF|VF:4|ROOT:رأي|LEM:أَرَيْ|3MS|MOOD:IND
24:3:2	كُمُ	N	PRON|SUFF|2MP
24:4:1	ٱلْ	P	DET|PREF|LEM:ال
24:4:2	بَرْقَ	N	ROOT:برق|LEM:بَرْق|M|ACC
24:5:1	خَوْفًا	N	ROOT:خوف|LEM:خَوْف|M|INDEF|ACC
24:6:1	وَ	P	CONJ|PREF|LEM:و
24:6:2	طَمَعًا	N	ROOT:طمع|LEM:طَمَع|M|INDEF|ACC
24:7:1	وَ	P	CONJ|PREF|LEM:و
24:7:2	يُنَزِّلُ	V	IMPF|VF:2|ROOT:نزل|LEM:نَزَّلَ|3MS|MOOD:IND
24:8:1	مِنَ	P	P|LEM:مِن
24:9:1	ٱل	P	DET|PREF|LEM:ال
24:9:2	سَّمَآءِ	N	ROOT:سمو|LEM:سَماء|F|GEN
24:10:1	مَآءً	N	ROOT:موه|LEM:ماء|M|INDEF|ACC
24:11:1	فَ	P	CONJ|PREF|LEM:ف
24:11:2	يُحْىِۦ	V	IMPF|VF:4|ROOT:حيي|LEM:أَحْيا|3MS|MOOD:IND
24:12:1	بِ	P	P|PREF|LEM:ب
24:12:2	هِ	N	PRON|3MS
24:13:1	ٱلْ	P	DET|PREF|LEM:ال
24:13:2	أَرْضَ	N	ROOT:أرض|LEM:أَرْض|F|ACC
24:14:1	بَعْدَ	N	T|ROOT:بعد|LEM:بَعْد|ACC
24:15:1	مَوْتِ	N	ROOT:موت|LEM:مَوْت|M|GEN
24:15:2	هَآ	N	PRON|SUFF|3FS
24:16:1	إِنَّ	P	ACC|LEM:إِنّ|FAM:إِنّ
24:17:1	فِى	P	P|LEM:فِي
24:18:1	ذَٰ	N	DEM|LEM:ذا|MS
24:18:2	لِ	P	DIST|SUFF|LEM:ل
24:18:3	كَ	P	ADDR|SUFF|M
24:19:1	لَ	P	EMPH|PREF|LEM:ل
24:19:2	ءَايَٰتٍ	N	ROOT:أيي|LEM:آيَة|FP|INDEF|GEN
24:20:1	لِّ	P	P|PREF|LEM:ل
24:20:2	قَوْمٍ	N	ROOT:قوم|LEM:قَوْم|M|INDEF|GEN
24:21:1	يَعْقِلُ	V	IMPF|VF:1|ROOT:عقل|LEM:عَقَلُ|3MP|MOOD:IND
24:21:2	ونَ	N	PRON|SUFF|3MP
25:1:1	وَ	P	CONJ|PREF|LEM:و
25:1:2	مِنْ	P	P|LEM:مِن
25:2:1	ءَايَٰتِ	N	ROOT:أيي|LEM:آيَة|FP|GEN
25:2:2	هِۦٓ	N	PRON|SUFF|3MS
25:3:1	أَن	P	SUB|LEM:أَن
25:4:1	تَقُومَ	V	IMPF|VF:1|ROOT:قوم|LEM:قامَ|3FS|MOOD:SUBJ
25:5:1	ٱل	P	DET|PREF|LEM:ال
25:5:2	سَّمَآءُ	N	ROOT:سمو|LEM:سَماء|F|NOM
25:6:1	وَ	P	CONJ|PREF|LEM:و
25:6:2	ٱلْ	P	DET|PREF|LEM:ال
25:6:3	أَرْضُ	N	ROOT:أرض|LEM:أَرْض|F|NOM
25:7:1	بِ	P	P|PREF|LEM:ب
25:7:2	أَمْرِ	N	ROOT:أمر|LEM:أَمْر|M|GEN
25:7:3	هِۦ	N	PRON|SUFF|3MS
25:8:1	ثُمَّ	P	CONJ|LEM:ثُمّ
25:9:1	إِذَا	N	T|LEM:إِذا
25:10:1	دَعَا	V	PERF|VF:1|ROOT:دعو|LEM:دَعا|3MS
25:10:2	كُمْ	N	PRON|SUFF|2MP
25:11:1	دَعْوَةً	N	ROOT:دعو|LEM:دَعْوَة|F|INDEF|ACC
25:12:1	مِّنَ	P	P|LEM:مِن
25:13:1	ٱلْ	P	DET|PREF|LEM:ال
25:13:2	أَرْضِ	N	ROOT:أرض|LEM:أَرْض|F|GEN
25:14:1	إِذَآ	P	SUR|LEM:إِذا
25:15:1	أَنتُمْ	N	PRON|2MP
25:16:1	تَخْرُجُ	V	IMPF|VF:1|ROOT:خرج|LEM:خَرَجَ|2MP|MOOD:IND
25:16:2	ونَ	N	PRON|SUFF|2MP
26:1:1	وَ	P	CONJ|PREF|LEM:و
26:1:2	لَ	P	P|PREF|LEM:ل
26:1:3	هُۥ	N	PRON|3MS
26:2:1	مَن	N	REL|LEM:مَن
26:3:1	فِى	P	P|LEM:فِي
26:4:1	ٱل	P	DET|PREF|LEM:ال
26:4:2	سَّمَٰوَٰتِ	N	ROOT:سمو|LEM:سَماء|FP|GEN
26:5:1	وَ	P	CONJ|PREF|LEM:و
26:5:2	ٱلْ	P	DET|PREF|LEM:ال
26:5:3	أَرْضِ	N	ROOT:أرض|LEM:أَرْض|F|GEN
26:6:1	كُلٌّ	N	ROOT:كلل|LEM:كُلّ|M|INDEF|NOM
26:7:1	لَّ	P	P|PREF|LEM:ل
26:7:2	هُۥ	N	PRON|3MS
26:8:1	قَٰنِتُونَ	N	ACT_PCPL|VF:1|ROOT:قنت|LEM:قانِت|MP|NOM
27:1:1	وَ	P	CONJ|PREF|LEM:و
27:1:2	هُوَ	N	PRON|3MS
27:2:1	ٱلَّذِى	N	REL|LEM:الَّذِي|MS
27:3:1	يَبْدَؤُا۟	V	IMPF|VF:1|ROOT:بدأ|LEM:بَدَأَ|3MS|MOOD:IND
27:4:1	ٱلْ	P	DET|PREF|LEM:ال
27:4:2	خَلْقَ	N	ROOT:خلق|LEM:خَلْق|M|ACC
27:5:1	ثُمَّ	P	CONJ|LEM:ثُمّ
27:6:1	يُعِيدُ	V	IMPF|VF:4|ROOT:عود|LEM:أُعِيدُ|3MS|MOOD:IND
27:6:2	هُۥ	N	PRON|SUFF|3MS
27:7:1	وَ	P	CONJ|PREF|LEM:و
27:7:2	هُوَ	N	PRON|3MS
27:8:1	أَهْوَنُ	N	ROOT:هون|LEM:أَهْوَن|M|NOM
27:9:1	عَلَيْ	P	P|LEM:عَلَى
27:9:2	هِ	N	PRON|SUFF|3MS
27:10:1	وَ	P	CONJ|PREF|LEM:و
27:10:2	لَ	P	P|PREF|LEM:ل
27:10:3	هُ	N	PRON|3MS
27:11:1	ٱلْ	P	DET|PREF|LEM:ال
27:11:2	مَثَلُ	N	ROOT:مثل|LEM:مَثَل|M|NOM
27:12:1	ٱلْ	P	DET|PREF|LEM:ال
27:12:2	أَعْلَىٰ	N	ROOT:علو|LEM:أَعْلَى|M|NOM
27:13:1	فِى	P	P|LEM:فِي
27:14:1	ٱل	P	DET|PREF|LEM:ال
27:14:2	سَّمَٰوَٰتِ	N	ROOT:سمو|LEM:سَماء|FP|GEN
27:15:1	وَ	P	CONJ|PREF|LEM:و
27:15:2	ٱلْ	P	DET|PREF|LEM:ال
27:15:3	أَرْضِ	N	ROOT:أرض|LEM:أَرْض|F|GEN
27:16:1	وَ	P	CONJ|PREF|LEM:و
27:16:2	هُوَ	N	PRON|3MS
27:17:1	ٱلْ	P	DET|PREF|LEM:ال
27:17:2	عَزِيزُ	N	ROOT:عزز|LEM:عَزِيز|MS|NOM
27:18:1	ٱلْ	P	DET|PREF|LEM:ال
27:18:2	حَكِيمُ	N	ROOT:حكم|LEM:حَكِيم|MS|NOM|ADJ
28:1:1	ضَرَبَ	V	PERF|VF:1|ROOT:ضرب|LEM:ضَرَبَ|3MS
28:2:1	لَ	P	P|PREF|LEM:ل
28:2:2	كُم	N	PRON|2MP
28:3:1	مَّثَلًا	N	ROOT:مثل|LEM:مَثَل|M|INDEF|ACC
28:4:1	مِّنْ	P	P|LEM:مِن
28:5:1	أَنفُسِ	N	ROOT:نفس|LEM:نَفْس|FP|GEN
28:5:2	كُمْ	N	PRON|SUFF|2MP
28:6:1	هَل	P	INTG|LEM:هَل
28:7:1	لَّ	P	P|PREF|LEM:ل
28:7:2	كُم	N	PRON|2MP
28:8:1	مِّن	P	P|LEM:مِن
28:9:1	مَّا	N	REL|LEM:ما
28:10:1	مَلَكَتْ	V	PERF|VF:1|ROOT:ملك|LEM:مَلَكَتْ|3FS
28:11:1	أَيْمَٰنُ	N	ROOT:يمن|LEM:يَمِين|MP|NOM
28:11:2	كُم	N	PRON|SUFF|2MP
28:12:1	مِّن	P	P|LEM:مِن
28:13:1	شُرَكَآءَ	N	ROOT:شرك|LEM:شَرِيك|MP|GEN
28:14:1	فِى	P	P|LEM:فِي
28:15:1	مَا	N	REL|LEM:ما
28:16:1	رَزَقْ	V	PERF|VF:1|ROOT:رزق|LEM:رَزَقَ|1P
28:16:2	نَٰ	N	PRON|SUFF|1P
28:16:3	كُمْ	N	PRON|SUFF|2MP
28:17:1	فَ	P	REM|PREF|LEM:ف
28:17:2	أَنتُمْ	N	PRON|2MP
28:18:1	فِي	P	P|LEM:فِي
28:18:2	هِ	N	PRON|SUFF|3MS
28:19:1	سَوَآءٌ	N	ROOT:سوي|LEM:سَواء|M|INDEF|NOM
28:20:1	تَخَافُ	V	IMPF|VF:1|ROOT:خوف|LEM:خافَ|2MP|MOOD:IND
28:20:2	ونَ	N	PRON|SUFF|2MP
28:20:3	هُمْ	N	PRON|SUFF|3MP
28:21:1	كَ	P	P|PREF|LEM:ك
28:21:2	خِيفَتِ	N	ROOT:خوف|LEM:خِيفَة|F|GEN
28:21:3	كُمْ	N	PRON|SUFF|2MP
28:22:1	أَنفُسَ	N	ROOT:نفس|LEM:نَفْس|FP|ACC
28:22:2	كُمْ	N	PRON|SUFF|2MP
28:23:1	كَ	P	P|PREF|LEM:ك
28:23:2	ذَٰ	N	DEM|LEM:ذا|MS
28:23:3	لِ	P	DIST|SUFF|LEM:ل
28:23:4	كَ	P	ADDR|SUFF|M
28:24:1	نُفَصِّلُ	V	IMPF|VF:2|ROOT:فصل|LEM:فَصَّلَ|1P|MOOD:IND
28:25:1	ٱلْ	P	DET|PREF|LEM:ال
28:25:2	ءَايَٰتِ	N	ROOT:أيي|LEM:آيَة|FP|GEN
28:26:1	لِ	P	P|PREF|LEM:ل
28:26:2	قَوْمٍ	N	ROOT:قوم|LEM:قَوْم|M|INDEF|GEN
28:27:1	يَعْقِلُ	V	IMPF|VF:1|ROOT:عقل|LEM:عَقَلُ|3MP|MOOD:IND
28:27:2	ونَ	N	PRON|SUFF|3MP
29:1:1	بَلِ	P	RET|LEM:بَل
29:2:1	ٱتَّبَعَ	V	PERF|VF:8|ROOT:تبع|LEM:اتَّبَعَ|3MS
29:3:1	ٱلَّذِينَ	N	REL|LEM:الَّذِي|MP
29:4:1	ظَلَمُ	V	PERF|VF:1|ROOT:ظلم|LEM:ظَلَمَ|3MP
29:4:2	وٓا۟	N	PRON|SUFF|3MP
29:5:1	أَهْوَآءَ	N	ROOT:هوي|LEM:أَهْواء|MP|ACC
29:5:2	هُم	N	PRON|SUFF|3MP
29:6:1	بِ	P	P|PREF|LEM:ب
29:6:2	غَيْرِ	N	ROOT:غير|LEM:غَيْر|M|GEN
29:7:1	عِلْمٍ	N	ROOT:علم|LEM:عِلْم|M|INDEF|GEN
29:8:1	فَ	P	REM|PREF|LEM:ف
29:8:2	مَن	N	REL|LEM:مَن
29:9:1	يَهْدِى	V	IMPF|VF:1|ROOT:هدي|LEM:هَدَى|3MS|MOOD:IND
29:10:1	مَنْ	N	REL|LEM:مَن
29:11:1	أَضَلَّ	V	PERF|VF:4|ROOT:ضلل|LEM:أَضَلَّ|3MS
29:12:1	ٱللَّهُ	N	PN|ROOT:أله|LEM:اللَّه|NOM
29:13:1	وَ	P	CONJ|PREF|LEM:و
29:13:2	مَا	P	NEG|LEM:ما
29:14:1	لَ	P	P|PREF|LEM:ل
29:14:2	هُم	N	PRON|3MP
29:15:1	مِّن	P	P|LEM:مِن
29:16:1	نَّٰصِرِينَ	N	ACT_PCPL|VF:1|ROOT:نصر|LEM:ناصِر|MP|GEN
30:1:1	فَ	P	REM|PREF|LEM:ف
30:1:2	أَقِمْ	V	IMPV|VF:4|ROOT:قوم|LEM:أَقامَ|2MS
30:2:1	وَجْهَ	N	ROOT:وجه|LEM:وَجْه|M|ACC
30:2:2	كَ	N	PRON|SUFF|2MS
30:3:1	لِ	P	P|PREF|LEM:ل
30:3:2	ل	P	DET|PREF|LEM:ال
30:3:3	دِّينِ	N	ROOT:دين|LEM:دِين|M|GEN
30:4:1	حَنِيفًا	N	ROOT:حنف|LEM:حَنِيف|M|INDEF|ACC
30:5:1	فِطْرَتَ	N	ROOT:فطر|LEM:فِطْرَت|F|ACC
30:6:1	ٱللَّهِ	N	PN|ROOT:أله|LEM:اللَّه|GEN
30:7:1	ٱلَّتِى	N	REL|LEM:الَّذِي|FS
30:8:1	فَطَرَ	V	PERF|VF:1|ROOT:فطر|LEM:فَطَرَ|3MS
30:9:1	ٱل	P	DET|PREF|LEM:ال
30:9:2	نَّاسَ	N	ROOT:أنس|LEM:ناس|MP|ACC
30:10:1	عَلَيْ	P	P|LEM:عَلَى
30:10:2	هَا	N	PRON|SUFF|3FS
30:11:1	لَا	P	NEG|LEM:لا
30:12:1	تَبْدِيلَ	N	VN|VF:2|ROOT:بدل|LEM:تَبْدِيل|M|ACC
30:13:1	لِ	P	P|PREF|LEM:ل
30:13:2	خَلْقِ	N	ROOT:خلق|LEM:خَلْق|M|GEN
30:14:1	ٱللَّهِ	N	PN|ROOT:أله|LEM:اللَّه|GEN
30:15:1	ذَٰ	N	DEM|LEM:ذا|MS
30:15:2	لِ	P	DIST|SUFF|LEM:ل
30:15:3	كَ	P	ADDR|SUFF|M
30:16:1	ٱل	P	DET|PREF|LEM:ال
30:16:2	دِّينُ	N	ROOT:دين|LEM:دِين|M|NOM
30:17:1	ٱلْ	P	DET|PREF|LEM:ال
30:17:2	قَيِّمُ	N	ROOT:قوم|LEM:قَيِّم|MS|NOM|ADJ
30:18:1	وَ	P	CONJ|PREF|LEM:و
30:18:2	لَٰكِنَّ	P	ACC|LEM:لٰكِنّ|FAM:إِنّ
30:19:1	أَكْثَرَ	N	ROOT:كثر|LEM:أَكْثَر|MS|ACC
30:20:1	ٱل	P	DET|PREF|LEM:ال
30:20:2	نَّاسِ	N	ROOT:أنس|LEM:ناس|MP|GEN
30:21:1	لَا	P	NEG|LEM:لا
30:22:1	يَعْلَمُ	V	IMPF|VF:1|ROOT:علم|LEM:عَلِمَ|3MP|MOOD:IND
30:22:2	ونَ	N	PRON|SUFF|3MP
31:1:1	مُنِيبِينَ	N	ACT_PCPL|VF:4|ROOT:نوب|LEM:مُنِيب|MP|ACC
31:2:1	إِلَيْ	P	P|LEM:إِلَى
31:2:2	هِ	N	PRON|SUFF|3MS
31:3:1	وَ	P	CONJ|PREF|LEM:و
31:3:2	ٱتَّقُ	V	IMPV|VF:8|ROOT:وقي|LEM:اتَّقَى|2MP
31:3:3	و	N	PRON|SUFF|2MP
31:3:4	هُ	N	PRON|SUFF|3MS
31:4:1	وَ	P	CONJ|PREF|LEM:و
31:4:2	أَقِيمُ	V	IMPV|VF:4|ROOT:قوم|LEM:أَقامَ|2MP
31:4:3	وا۟	N	PRON|SUFF|2MP
31:5:1	ٱل	P	DET|PREF|LEM:ال
31:5:2	صَّلَوٰةَ	N	ROOT:صلو|LEM:صَلاة|F|ACC
31:6:1	وَ	P	CONJ|PREF|LEM:و
31:6:2	لَا	P	PRO|LEM:لا
31:7:1	تَكُونُ	V	IMPF|VF:1|ROOT:كون|LEM:كانَ|FAM:كَان|2MP|MOOD:JUS
31:7:2	وا۟	N	PRON|SUFF|2MP
31:8:1	مِنَ	P	P|LEM:مِن
31:9:1	ٱلْ	P	DET|PREF|LEM:ال
31:9:2	مُشْرِكِينَ	N	ACT_PCPL|VF:4|ROOT:شرك|LEM:مُشْرِك|MP|GEN
32:1:1	مِنَ	P	P|LEM:مِن
32:2:1	ٱلَّذِينَ	N	REL|LEM:الَّذِي|MP
32:3:1	فَرَّقُ	V	PERF|VF:2|ROOT:فرق|LEM:فَرَّقُ|3MP
32:3:2	وا۟	N	PRON|SUFF|3MP
32:4:1	دِينَ	N	ROOT:دين|LEM:دِين|M|ACC
32:4:2	هُمْ	N	PRON|SUFF|3MP
32:5:1	وَ	P	CONJ|PREF|LEM:و
32:5:2	كَانُ	V	PERF|VF:1|ROOT:كون|LEM:كانَ|FAM:كَان|3MP
32:5:3	وا۟	N	PRON|SUFF|3MP
32:6:1	شِيَعًا	N	ROOT:شيع|LEM:شِيعَة|MP|INDEF|ACC
32:7:1	كُلُّ	N	ROOT:كلل|LEM:كُلّ|M|NOM
32:8:1	حِزْبٍۭ	N	ROOT:حزب|LEM:حِزْب|M|INDEF|GEN
32:9:1	بِ	P	P|PREF|LEM:ب
32:9:2	مَا	N	REL|LEM:ما
32:10:1	لَدَيْ	N	LOC|LEM:لَدَى
32:10:2	هِمْ	N	PRON|SUFF|3MP
32:11:1	فَرِحُونَ	N	ROOT:فرح|LEM:فَرِح|MP|NOM
33:1:1	وَ	P	CONJ|PREF|LEM:و
33:1:2	إِذَا	N	T|LEM:إِذا
33:2:1	مَسَّ	V	PERF|VF:1|ROOT:مسس|LEM:مَسَّ|3MS
33:3:1	ٱل	P	DET|PREF|LEM:ال
33:3:2	نَّاسَ	N	ROOT:أنس|LEM:ناس|MP|ACC
33:4:1	ضُرٌّ	N	ROOT:ضرر|LEM:ضُرّ|M|INDEF|NOM
33:5:1	دَعَ	V	PERF|VF:1|ROOT:دعو|LEM:دَعا|3MP
33:5:2	وْا۟	N	PRON|SUFF|3MP
33:6:1	رَبَّ	N	ROOT:ربب|LEM:رَبّ|M|ACC
33:6:2	هُم	N	PRON|SUFF|3MP
33:7:1	مُّنِيبِينَ	N	ACT_PCPL|VF:4|ROOT:نوب|LEM:مُنِيب|MP|ACC
33:8:1	إِلَيْ	P	P|LEM:إِلَى
33:8:2	هِ	N	PRON|SUFF|3MS
33:9:1	ثُمَّ	P	CONJ|LEM:ثُمّ
33:10:1	إِذَآ	N	T|LEM:إِذا
33:11:1	أَذَاقَ	V	PERF|VF:4|ROOT:ذوق|LEM:أَذاقَ|3MS
33:11:2	هُم	N	PRON|SUFF|3MP
33:12:1	مِّنْ	P	P|LEM:مِن
33:12:2	هُ	N	PRON|SUFF|3MS
33:13:1	رَحْمَةً	N	ROOT:رحم|LEM:رَحْمَة|F|INDEF|ACC
33:14:1	إِذَا	P	SUR|LEM:إِذا
33:15:1	فَرِيقٌ	N	ROOT:فرق|LEM:فَرِيق|M|INDEF|NOM
33:16:1	مِّنْ	P	P|LEM:مِن
33:16:2	هُم	N	PRON|SUFF|3MP
33:17:1	بِ	P	P|PREF|LEM:ب
33:17:2	رَبِّ	N	ROOT:ربب|LEM:رَبّ|M|GEN
33:17:3	هِمْ	N	PRON|SUFF|3MP
33:18:1	يُشْرِكُ	V	IMPF|VF:4|ROOT:شرك|LEM:أَشْرَكَ|3MP|MOOD:IND
33:18:2	ونَ	N	PRON|SUFF|3MP
34:1:1	لِ	P	PRP|PREF|LEM:ل
34:1:2	يَكْفُرُ	V	IMPF|VF:1|ROOT:كفر|LEM:كَفَرَ|3MP|MOOD:SUBJ
34:1:3	وا۟	N	PRON|SUFF|3MP
34:2:1	بِ	P	P|PREF|LEM:ب
34:2:2	مَآ	N	REL|LEM:ما
34:3:1	ءَاتَيْ	V	PERF|VF:4|ROOT:أتي|LEM:آتَى|1P
34:3:2	نَٰ	N	PRON|SUFF|1P
34:3:3	هُمْ	N	PRON|SUFF|3MP
34:4:1	فَ	P	REM|PREF|LEM:ف
34:4:2	تَمَتَّعُ	V	IMPV|VF:5|ROOT:متع|LEM:تَمَتَّعَ|2MP
34:4:3	وا۟	N	PRON|SUFF|2MP
34:5:1	فَ	P	REM|PREF|LEM:ف
34:5:2	سَوْفَ	P	FUT|LEM:سَوْف
34:6:1	تَعْلَمُ	V	IMPF|VF:1|ROOT:علم|LEM:عَلِمَ|2MP|MOOD:IND
34:6:2	ونَ	N	PRON|SUFF|2MP
35:1:1	أَمْ	P	CONJ|LEM:أَم
35:2:1	أَنزَلْ	V	PERF|VF:4|ROOT:نزل|LEM:أَنزَلَ|1P
35:2:2	نَا	N	PRON|SUFF|1P
35:3:1	عَلَيْ	P	P|LEM:عَلَى
35:3:2	هِمْ	N	PRON|SUFF|3MP
35:4:1	سُلْطَٰنًا	N	ROOT:سلط|LEM:سُلْطان|M|INDEF|ACC
35:5:1	فَ	P	CONJ|PREF|LEM:ف
35:5:2	هُوَ	N	PRON|3MS
35:6:1	يَتَكَلَّمُ	V	IMPF|VF:5|ROOT:كلم|LEM:يَتَكَلَّمُ|3MS|MOOD:IND
35:7:1	بِ	P	P|PREF|LEM:ب
35:7:2	مَا	N	REL|LEM:ما
35:8:1	كَانُ	V	PERF|VF:1|ROOT:كون|LEM:كانَ|FAM:كَان|3MP
35:8:2	وا۟	N	PRON|SUFF|3MP
35:9:1	بِ	P	P|PREF|LEM:ب
35:9:2	هِۦ	N	PRON|3MS
35:10:1	يُشْرِكُ	V	IMPF|VF:4|ROOT:شرك|LEM:أَشْرَكَ|3MP|MOOD:IND
35:10:2	ونَ	N	PRON|SUFF|3MP
36:1:1	وَ	P	CONJ|PREF|LEM:و
36:1:2	إِذَآ	N	T|LEM:إِذا
36:2:1	أَذَقْ	V	PERF|VF:4|ROOT:ذوق|LEM:أَذاقَ|1P
36:2:2	نَا	N	PRON|SUFF|1P
36:3:1	ٱل	P	DET|PREF|LEM:ال
36:3:2	نَّاسَ	N	ROOT:أنس|LEM:ناس|MP|ACC
36:4:1	رَحْمَةً	N	ROOT:رحم|LEM:رَحْمَة|F|INDEF|ACC
36:5:1	فَرِحُ	V	PERF|VF:1|ROOT:فرح|LEM:فَرِحَ|3MP
36:5:2	وا۟	N	PRON|SUFF|3MP
36:6:1	بِ	P	P|PREF|LEM:ب
36:6:2	هَا	N	PRON|3FS
36:7:1	وَ	P	CONJ|PREF|LEM:و
36:7:2	إِن	P	COND|LEM:إِن
36:8:1	تُصِبْ	V	IMPF|VF:4|ROOT:صوب|LEM:أَصابَ|3FS|MOOD:JUS
36:8:2	هُمْ	N	PRON|SUFF|3MP
36:9:1	سَيِّئَةٌۢ	N	ROOT:سوأ|LEM:سَيِّئَة|F|INDEF|NOM
36:10:1	بِ	P	P|PREF|LEM:ب
36:10:2	مَا	N	REL|LEM:ما
36:11:1	قَدَّمَتْ	V	PERF|VF:2|ROOT:قدم|LEM:قَدَّمَ|3FS
36:12:1	أَيْدِي	N	ROOT:يدي|LEM:يَد|FP|NOM
36:12:2	هِمْ	N	PRON|SUFF|3MP
36:13:1	إِذَا	P	SUR|LEM:إِذا
36:14:1	هُمْ	N	PRON|3MP
36:15:1	يَقْنَطُ	V	IMPF|VF:1|ROOT:قنط|LEM:قَنَطُ|3MP|MOOD:IND
36:15:2	ونَ	N	PRON|SUFF|3MP
37:1:1	أَ	N	INTG|PREF|LEM:أ
37:1:2	وَ	P	SUP|PREF|LEM:و
37:1:3	لَمْ	P	NEG|LEM:لَم
37:2:1	يَرَ	V	IMPF|VF:1|ROOT:رأي|LEM:رَأَى|3MP|MOOD:JUS
37:2:2	وْا۟	N	PRON|SUFF|3MP
37:3:1	أَنَّ	P	ACC|LEM:أَنّ|FAM:إِنّ
37:4:1	ٱللَّهَ	N	PN|ROOT:أله|LEM:اللَّه|ACC
37:5:1	يَبْسُطُ	V	IMPF|VF:1|ROOT:بسط|LEM:بَسَطَ|3MS|MOOD:IND
37:6:1	ٱل	P	DET|PREF|LEM:ال
37:6:2	رِّزْقَ	N	ROOT:رزق|LEM:رِزْق|M|ACC
37:7:1	لِ	P	P|PREF|LEM:ل
37:7:2	مَن	N	REL|LEM:مَن
37:8:1	يَشَآءُ	V	IMPF|VF:1|ROOT:شيأ|LEM:شاءَ|3MS|MOOD:IND
37:9:1	وَ	P	CONJ|PREF|LEM:و
37:9:2	يَقْدِرُ	V	IMPF|VF:1|ROOT:قدر|LEM:قَدَرَ|3MS|MOOD:IND
37:10:1	إِنَّ	P	ACC|LEM:إِنّ|FAM:إِنّ
37:11:1	فِى	P	P|LEM:فِي
